,time,[Ac],[C1__Ac],[C1__Glcxt],[C1__O2],[C1__X],[Glcxt],[O2],[X],[dummy],C1__v1,C1__v2,C1__v3,C1__v4,C2__a_uptake,C2__g_uptake,C2__growth,C2__o_uptake,a_uptake,g_uptake,growth,o2_transport,o_uptake,C1__default_max,C1__default_min,C1__default_neg_min,C2__Km,C3__Km,C3__max_X,Km,X_max,X_min,a_rate_uptake,a_uptake_max,a_uptake_min,dt,g_rate_uptake,g_uptake_max,g_uptake_min,o_rate_uptake,o_uptake_max,o_uptake_min,x_rate_growth
7.59,7.59,3.6060622382809773,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656475106602566,0.7999904417660584,0.0,0.052310955600414565,0.0,0.0,0.0,1.6500770684456239,0.0,0.041848264479980316,1.464689256799311,2.0626209793243464,0.0,0.052310955600414565,1.4650764367004807,1.8308834460145098,1000.0,0.0,-1000.0,0.001,0.015,0.8005135513220625,0.015,1000.0,-1000.0,2.0626209793243464,450.4686063496989,-1000.0,0.01,0.0,4.114557665912077e-18,0.0,1.8308834460145098,1.8308840721555721,0.0,0.052310955600414565
7.6000000000000005,7.6000000000000005,3.5895571509884467,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.01465646766035724,0.800409033886082,0.0,0.05228360758099968,0.0,0.0,0.0,1.6500773583352468,0.0,0.041848271831986986,1.4646895141195444,2.0615426469188174,0.0,0.05228360758099968,1.4650764925473205,1.8299262653349888,1000.0,0.0,-1000.0,0.001,0.015,0.800931869961892,0.015,1000.0,-1000.0,2.0615426469188174,448.17259564902025,-1000.0,0.01,0.0,4.1124086739305425e-18,0.0,1.8299262653349888,1.8299268901678978,0.0,0.05228360758099968
7.61,7.61,3.573052063053372,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656460226778007,0.8008276260224011,0.0,0.05225628813926486,0.0,0.0,0.0,1.6500776478824748,0.0,0.04184827917531003,1.464689771135851,2.0604654413312136,0.0,0.05225628813926486,1.465076548299165,1.82897008487427,1000.0,0.0,-1000.0,0.001,0.015,0.8013501889037937,0.015,1000.0,-1000.0,2.0604654413312136,445.87898181457035,-1000.0,0.01,0.0,4.1102619240214925e-18,0.0,1.82897008487427,1.8289707084024398,0.0,0.05225628813926486
7.62,7.62,3.5565469744768095,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656452805836325,0.8012462181749893,0.0,0.05222899723043953,0.0,0.0,0.0,1.6500779370877883,0.0,0.04184828650996166,1.464690027848658,2.0593893607962306,0.0,0.05222899723043953,1.4650766039562275,1.8280149030653834,1000.0,0.0,-1000.0,0.001,0.015,0.8017685081472937,0.015,1000.0,-1000.0,2.0593893607962306,443.5877610976749,-1000.0,0.01,0.0,4.108117412680411e-18,0.0,1.8280149030653834,1.8280155252922172,0.0,0.05222899723043953
7.63,7.63,3.540041885259832,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656445397505248,0.8016648103438195,0.0,0.05220173480985198,0.0,0.0,0.0,1.6500782259518378,0.0,0.041848293835958346,1.464690284258542,2.0583144035524636,0.0,0.05220173480985198,1.4650766595187106,1.827060718344819,1000.0,0.0,-1000.0,0.001,0.015,0.8021868276919181,0.015,1000.0,-1000.0,2.0583144035524636,441.29892975746975,-1000.0,0.01,0.0,4.105975136410082e-18,0.0,1.827060718344819,1.8270613392737103,0.0,0.05220173480985198
7.640000000000001,7.640000000000001,3.523536795403505,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656438001756582,0.8020834025288647,0.0,0.052174500832919045,0.0,0.0,0.0,1.6500785144751235,0.0,0.04184830115331279,1.4646905403659476,2.057240567841998,0.0,0.052174500832919045,1.4650767149868256,1.8261075291521665,1000.0,0.0,-1000.0,0.001,0.015,0.8026051475371939,0.015,1000.0,-1000.0,2.057240567841998,439.0124840608774,-1000.0,0.01,0.0,4.1038350917205604e-18,0.0,1.8261075291521665,1.8261081487864967,0.0,0.052174500832919045
7.65,7.65,3.5070317049088793,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656430618563993,0.8025019947300974,0.0,0.052147295255156864,0.0,0.0,0.0,1.6500788026583446,0.0,0.04184830846204273,1.4646907961714954,2.056167851910835,0.0,0.052147295255156864,1.4650767703607699,1.8251553339304902,1000.0,0.0,-1000.0,0.001,0.015,0.803023467682649,0.015,1000.0,-1000.0,2.056167851910835,436.7284202825865,-1000.0,0.01,0.0,4.1016972751291646e-18,0.0,1.8251553339304902,1.825155952273632,0.0,0.052147295255156864
7.66,7.66,3.49052661377701,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656423247900282,0.8029205869474919,0.0,0.05212011803217092,0.0,0.0,0.0,1.6500790905020963,0.0,0.04184831576216323,1.4646910516757132,2.0550962540084994,0.0,0.05212011803217092,1.4650768256407478,1.8242041311259822,1000.0,0.0,-1000.0,0.001,0.015,0.8034417881278136,0.015,1000.0,-1000.0,2.0550962540084994,434.4467347050323,-1000.0,0.01,0.0,4.099561683160441e-18,0.0,1.8242041311259822,1.8242047481812957,0.0,0.05212011803217092
7.67,7.67,3.474021522008963,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656415889737616,0.8033391791810207,0.0,0.052092969119656704,0.0,0.0,0.0,1.6500793780068894,0.0,0.04184832305368728,1.4646913068790546,2.054025772388064,0.0,0.052092969119656704,1.4650768808269679,1.8232539191879846,1000.0,0.0,-1000.0,0.001,0.015,0.8038601088722173,0.015,1000.0,-1000.0,2.054025772388064,432.16742361837964,-1000.0,0.01,0.0,4.097428312346165e-18,0.0,1.8232539191879846,1.8232545349588207,0.0,0.052092969119656704
7.68,7.68,3.457516429605798,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.01465640854405102,0.8037577714306573,0.0,0.052065848473411815,0.0,0.0,0.0,1.6500796651735483,0.0,0.04184833033663577,1.464691561782252,2.052956405306628,0.0,0.052065848473411815,1.4650769359196174,1.8223046965694136,1000.0,0.0,-1000.0,0.001,0.015,0.8042784299153914,0.015,1000.0,-1000.0,2.052956405306628,429.89048332049913,-1000.0,0.01,0.0,4.095297159225308e-18,0.0,1.8223046965694136,1.8223053110591125,0.0,0.052065848473411815
7.69,7.69,3.441011336568552,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656401210809045,0.8041763636963746,0.0,0.05203875604930264,0.0,0.0,0.0,1.6500799520021603,0.0,0.04184833761101091,1.464691816385382,2.051888151024003,0.0,0.05203875604930264,1.465076990918932,1.8213564617255924,1000.0,0.0,-1000.0,0.001,0.015,0.8046967512568676,0.015,1000.0,-1000.0,2.051888151024003,427.6159101169461,-1000.0,0.01,0.0,4.093168220344029e-18,0.0,1.8213564617255924,1.821357074937484,0.0,0.05203875604930264
7.7,7.7,3.424506242898281,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656393889989693,0.8045949559781463,0.0,0.052011691803320555,0.0,0.0,0.0,1.650080238493865,0.0,0.041848344876841616,1.4646920706894566,2.0508210078049296,0.0,0.052011691803320555,1.4650770458250773,1.8204092131162195,1000.0,0.0,-1000.0,0.001,0.015,0.8051150728961796,0.015,1000.0,-1000.0,2.0508210078049296,425.34370032094466,-1000.0,0.01,0.0,4.091041492255639e-18,0.0,1.8204092131162195,1.8204098250536231,0.0,0.052011691803320555
7.71,7.71,3.408001148596045,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656386581563036,0.8050135482759457,0.0,0.051984655691520124,0.0,0.0,0.0,1.6500805246489019,0.0,0.04184835213413395,1.4646923246946884,2.0497549739166385,0.0,0.051984655691520124,1.4650771006382772,1.8194629492032044,1000.0,0.0,-1000.0,0.001,0.015,0.8055333948328609,0.015,1000.0,-1000.0,2.0497549739166385,423.07385025336737,-1000.0,0.01,0.0,4.088916971520605e-18,0.0,1.8194629492032044,1.819463559869429,0.0,0.051984655691520124
7.72,7.72,3.39149605366285,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656379285503892,0.805432140589747,0.0,0.051957647670063695,0.0,0.0,0.0,1.6500808104680342,0.0,0.041848359382907284,1.4646925784017548,2.0486900476306116,0.0,0.051957647670063695,1.4650771553587207,1.8185176684522293,1000.0,0.0,-1000.0,0.001,0.015,0.8059517170664476,0.015,1000.0,-1000.0,2.0486900476306116,420.806356242707,-1000.0,0.01,0.0,4.086794654706513e-18,0.0,1.8185176684522293,1.8185182778505737,0.0,0.051957647670063695
7.73,7.73,3.374990958099777,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656372001784736,0.805850732919523,0.0,0.05193066769519617,0.0,0.0,0.0,1.650081095951752,0.0,0.04184836662317403,1.4646928318110912,2.047626227221585,0.0,0.05193066769519617,1.4650772099866143,1.817573369331866,1000.0,0.0,-1000.0,0.001,0.015,0.806370039596475,0.015,1000.0,-1000.0,2.047626227221585,418.54121462507396,-1000.0,0.01,0.0,4.0846745383880606e-18,0.0,1.817573369331866,1.8175739774656188,0.0,0.05193066769519617
7.74,7.74,3.3584858619078544,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656364730379668,0.8062693252652477,0.0,0.05190371572325875,0.0,0.0,0.0,1.6500813811007202,0.0,0.04184837385495106,1.464693084923287,2.046563510968092,0.0,0.05190371572325875,1.4650772645221524,1.8166300503140562,1000.0,0.0,-1000.0,0.001,0.015,0.8067883624224803,0.015,1000.0,-1000.0,2.046563510968092,416.27842174415997,-1000.0,0.01,0.0,4.082556619147035e-18,0.0,1.8166300503140562,1.8166306571864952,0.0,0.05190371572325875
7.75,7.75,3.3419807650881226,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656357471260689,0.8066879176268947,0.0,0.05187679171067549,0.0,0.0,0.0,1.6500816659153565,0.0,0.04184838107824897,1.4646933377387137,2.0455018971519343,0.0,0.05187679171067549,1.4650773189655448,1.8156877098736421,1000.0,0.0,-1000.0,0.001,0.015,0.8072066855440014,0.015,1000.0,-1000.0,2.0455018971519343,414.01797395122645,-1000.0,0.01,0.0,4.080440893572293e-18,0.0,1.8156877098736421,1.8156883154880359,0.0,0.05187679171067549
7.76,7.76,3.3254756676416126,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656350224402986,0.8071065100044372,0.0,0.05184989561397191,0.0,0.0,0.0,1.65008195039643,0.0,0.04184838829308724,1.4646935902580536,2.044441384058912,0.0,0.05184989561397191,1.4650773733169775,1.8147463464890168,1000.0,0.0,-1000.0,0.001,0.015,0.807625008960577,0.015,1000.0,-1000.0,2.044441384058912,411.7598676050831,-1000.0,0.01,0.0,4.078327358259746e-18,0.0,1.8147463464890168,1.8147469508486225,0.0,0.05184989561397191
7.7700000000000005,7.7700000000000005,3.308970569569355,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656342989777546,0.8075251023978498,0.0,0.05182302738974835,0.0,0.0,0.0,1.6500822345442248,0.0,0.04184839549947311,1.464693842481559,2.0433819699777773,0.0,0.05182302738974835,1.4650774275766683,1.8138059586411923,1000.0,0.0,-1000.0,0.001,0.015,0.8080433326717473,0.015,1000.0,-1000.0,2.0433819699777773,409.50409907206836,-1000.0,0.01,0.0,4.076216009812338e-18,0.0,1.8138059586411923,1.8138065617492587,0.0,0.05182302738974835
7.78,7.78,3.292465470872392,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656335767361832,0.8079436948071055,0.0,0.051796186994717885,0.0,0.0,0.0,1.6500825183597483,0.0,0.04184840269743211,1.4646940944101239,2.042323653201726,0.0,0.051796186994717885,1.4650774817447862,1.812866544815126,1000.0,0.0,-1000.0,0.001,0.015,0.8084616566770526,0.015,1000.0,-1000.0,2.042323653201726,407.2506647260326,-1000.0,0.01,0.0,4.074106844840034e-18,0.0,1.812866544815126,1.8128671466748905,0.0,0.051796186994717885
7.79,7.79,3.2759603715517454,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656328557126681,0.8083622872321783,0.0,0.05176937438565942,0.0,0.0,0.0,1.6500828018432503,0.0,0.0418484098869706,1.4646943460439708,2.041266432026551,0.0,0.05176937438565942,1.46507753582155,1.8119281034980796,1000.0,0.0,-1000.0,0.001,0.015,0.8088799809760349,0.015,1000.0,-1000.0,2.041266432026551,404.99956094831384,-1000.0,0.01,0.0,4.071999859959793e-18,0.0,1.8119281034980796,1.8119287041127692,0.0,0.05176937438565942
7.8,7.8,3.25945527160844,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656321359046997,0.8087808796730428,0.0,0.051742589519455345,0.0,0.0,0.0,1.6500830849954295,0.0,0.041848417068106256,1.464694597383719,2.040210304752124,0.0,0.051742589519455345,1.4650775898071475,1.8109906331809371,1000.0,0.0,-1000.0,0.001,0.015,0.8092983055682373,0.015,1000.0,-1000.0,2.040210304752124,402.7507841277216,-1000.0,0.01,0.0,4.069895051795552e-18,0.0,1.8109906331809371,1.81099123255377,0.0,0.051742589519455345
7.8100000000000005,7.8100000000000005,3.242950171043515,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656314173096421,0.8091994721296728,0.0,0.051715832353072644,0.0,0.0,0.0,1.6500833678168354,0.0,0.04184842424085304,1.4646948484298563,2.0391552696816544,0.0,0.051715832353072644,1.4650776437017767,1.8100541323575425,1000.0,0.0,-1000.0,0.001,0.015,0.8097166304532035,0.015,1000.0,-1000.0,2.0391552696816544,400.50433066051943,-1000.0,0.01,0.0,4.067792416978216e-18,0.0,1.8100541323575425,1.8100547304917263,0.0,0.051715832353072644
7.82,7.82,3.2264450698579834,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656306999248712,0.8096180646020421,0.0,0.05168910284356738,0.0,0.0,0.0,1.6500836503080194,0.0,0.041848431405224935,1.4646950991828729,2.038101325121862,0.0,0.05168910284356738,1.4650776975056345,1.8091185995248584,1000.0,0.0,-1000.0,0.001,0.015,0.8101349556304778,0.015,1000.0,-1000.0,2.038101325121862,398.2601969504009,-1000.0,0.01,0.0,4.065691952145634e-18,0.0,1.8091185995248584,1.8091191964235909,0.0,0.05168910284356738
7.83,7.83,3.209939968052857,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656299837478041,0.8100366570901253,0.0,0.051662400948085496,0.0,0.0,0.0,1.6500839324695706,0.0,0.04184843856123689,1.4646953496432913,2.037048469383011,0.0,0.051662400948085496,1.4650777512189146,1.8081840331829924,1000.0,0.0,-1000.0,0.001,0.015,0.8105532810996061,0.015,1000.0,-1000.0,2.037048469383011,396.0183794084721,-1000.0,0.01,0.0,4.0635936539425785e-18,0.0,1.8081840331829924,1.8081846288494612,0.0,0.051662400948085496
7.84,7.84,3.193434865629166,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656292687758175,0.8104552495938963,0.0,0.051635726623859804,0.0,0.0,0.0,1.6500842143020253,0.0,0.04184844570890249,1.4646955998115871,2.0359967007787922,0.0,0.051635726623859804,1.4650778048418136,1.807250431835093,1000.0,0.0,-1000.0,0.001,0.015,0.8109716068601348,0.015,1000.0,-1000.0,2.0359967007787922,393.77887445323665,-1000.0,0.01,0.0,4.061497519020732e-18,0.0,1.807250431835093,1.807251026272476,0.0,0.051635726623859804
7.8500000000000005,7.8500000000000005,3.176929762587936,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656285550063401,0.8108738421133287,0.0,0.05160907982821297,0.0,0.0,0.0,1.6500844958059668,0.0,0.041848452848236545,1.464695849688279,2.0349460176264373,0.0,0.05160907982821297,1.4650778583745243,1.806317793987454,1000.0,0.0,-1000.0,0.001,0.015,0.8113899329116108,0.015,1000.0,-1000.0,2.0349460176264373,391.5416785105733,-1000.0,0.01,0.0,4.059403544038672e-18,0.0,1.806317793987454,1.806318387198919,0.0,0.05160907982821297
7.86,7.86,3.160424658930154,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656278424368122,0.8112924346483975,0.0,0.0515824605185558,0.0,0.0,0.0,1.6500847769819842,0.0,0.041848459979253974,1.464696099273889,2.033896418246655,0.0,0.0515824605185558,1.465077911817239,1.805386118149453,1000.0,0.0,-1000.0,0.001,0.015,0.811808259253583,0.015,1000.0,-1000.0,2.033896418246655,389.30678801371226,-1000.0,0.01,0.0,4.057311725661846e-18,0.0,1.805386118149453,1.8053867101381595,0.0,0.0515824605185558
7.87,7.87,3.1439195546568595,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656271310646592,0.8117110271990772,0.0,0.05155586865238617,0.0,0.0,0.0,1.650085057830641,0.0,0.04184846710196908,1.464696348568918,2.0328479009635867,0.0,0.05155586865238617,1.4650779651701504,1.804455402833516,1000.0,0.0,-1000.0,0.001,0.015,0.812226585885601,0.015,1000.0,-1000.0,2.0328479009635867,387.0741994032276,-1000.0,0.01,0.0,4.0552220605625525e-18,0.0,1.804455402833516,1.8044559936026117,0.0,0.05155586865238617
7.88,7.88,3.1274144497690317,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656264208872982,0.8121296197653417,0.0,0.05152930418728902,0.0,0.0,0.0,1.6500853383524812,0.0,0.04184847421639566,1.4646965975738482,2.031800464104806,0.0,0.05152930418728902,1.4650780184334526,1.8035256465551157,1000.0,0.0,-1000.0,0.001,0.015,0.8126449128072146,0.015,1000.0,-1000.0,2.031800464104806,384.8439091270057,-1000.0,0.01,0.0,4.053134545419937e-18,0.0,1.8035256465551157,1.80352623610774,0.0,0.05152930418728902
7.890000000000001,7.890000000000001,3.1109093442677085,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656257119021583,0.8125482123471653,0.0,0.05150276708093683,0.0,0.0,0.0,1.6500856185480541,0.0,0.041848481322547655,1.464696846289168,2.030754106001339,0.0,0.05150276708093683,1.4650780716073382,1.8025968478327892,1000.0,0.0,-1000.0,0.001,0.015,0.8130632400179747,0.015,1000.0,-1000.0,2.030754106001339,382.6159136402396,-1000.0,0.01,0.0,4.051049176919962e-18,0.0,1.8025968478327892,1.802597436172071,0.0,0.05150276708093683
7.9,7.9,3.094404238153876,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656250041066875,0.8129668049445231,0.0,0.05147625729108959,0.0,0.0,0.0,1.6500858984179223,0.0,0.04184848842043931,1.4646970947153761,2.0297088249876625,0.0,0.05147625729108959,1.4650781246919984,1.8016690051881357,1000.0,0.0,-1000.0,0.001,0.015,0.8134815675174341,0.015,1000.0,-1000.0,2.0297088249876625,380.39020940539734,-1000.0,0.01,0.0,4.0489659517553904e-18,0.0,1.8016690051881357,1.8016695923171941,0.0,0.05147625729108959
7.91,7.91,3.077899131428552,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656242974983682,0.8133853975573895,0.0,0.05144977477559518,0.0,0.0,0.0,1.6500861779626765,0.0,0.04184849551008563,1.4646973428529972,2.028664619401718,0.0,0.05144977477559518,1.4650781776876223,1.8007421171458313,1000.0,0.0,-1000.0,0.001,0.015,0.8138998953051454,0.015,1000.0,-1000.0,2.028664619401718,378.16679289221355,-1000.0,0.01,0.0,4.046884866625773e-18,0.0,1.8007421171458313,1.8007427030677772,0.0,0.05144977477559518
7.92,7.92,3.061394024092739,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656235920746372,0.8138039901857387,0.0,0.051423319492386356,0.0,0.0,0.0,1.6500864571828486,0.0,0.04184850259150009,1.4646975907025033,2.027621487584794,0.0,0.051423319492386356,1.4650782305944023,1.7998161822335226,1000.0,0.0,-1000.0,0.001,0.015,0.8143182233806625,0.015,1000.0,-1000.0,2.027621487584794,375.94566057766514,-1000.0,0.01,0.0,4.04480591823743e-18,0.0,1.7998161822335226,1.7998167669514553,0.0,0.051423319492386356
7.930000000000001,7.930000000000001,3.0448889161474244,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.01465622887832982,0.8142225828295455,0.0,0.05139689139948387,0.0,0.0,0.0,1.650086736079019,0.0,0.04184850966469741,1.4646978382644094,2.026579427881649,0.0,0.05139689139948387,1.4650782834125262,1.7988911989819354,1000.0,0.0,-1000.0,0.001,0.015,0.8147365517435403,0.015,1000.0,-1000.0,2.026579427881649,373.7268089459527,-1000.0,0.01,0.0,4.042729103303433e-18,0.0,1.7988911989819354,1.7988917824989459,0.0,0.05139689139948387
7.94,7.94,3.0283838075936154,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656221847709087,0.8146411754887849,0.0,0.05137049045499505,0.0,0.0,0.0,1.6500870146517783,0.0,0.04184851672969257,1.4646980855392402,2.025538438640455,0.0,0.05137049045499505,1.4650783361421817,1.7979671659248269,1000.0,0.0,-1000.0,0.001,0.015,0.8151548803933348,0.015,1000.0,-1000.0,2.025538438640455,371.51023448848593,-1000.0,0.01,0.0,4.040654418543582e-18,0.0,1.7979671659248269,1.7979677482439966,0.0,0.05137049045499505
7.95,7.95,3.0118786984322856,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656214828858136,0.8150597681634317,0.0,0.05134411661710924,0.0,0.0,0.0,1.6500872929015868,0.0,0.04184852378649726,1.4646983325274041,2.024498518212617,0.0,0.05134411661710924,1.4650783887835641,1.7970440815988233,1000.0,0.0,-1000.0,0.001,0.015,0.8155732093296029,0.015,1000.0,-1000.0,2.024498518212617,369.29593370385896,-1000.0,0.01,0.0,4.038581860684398e-18,0.0,1.7970440815988233,1.797044662723224,0.0,0.05134411661710924
7.96,7.96,2.9953735886644512,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.0146562078217521,0.8154783608534603,0.0,0.05131776984410544,0.0,0.0,0.0,1.6500875708290275,0.0,0.041848530835126234,1.4646985792294183,2.0234596649530774,0.0,0.05131776984410544,1.4650784413368594,1.7961219445436902,1000.0,0.0,-1000.0,0.001,0.015,0.8159915385519013,0.015,1000.0,-1000.0,2.0234596649530774,367.083903097842,-1000.0,0.01,0.0,4.036511426459104e-18,0.0,1.7961219445436902,1.7961225244763845,0.0,0.05131776984410544
7.97,7.97,2.9788684782911106,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656200826366237,0.8158969535588452,0.0,0.05129145009434841,0.0,0.0,0.0,1.6500878484346877,0.0,0.041848537875594415,1.4646988256458044,2.022421877220158,0.0,0.05129145009434841,1.4650784938022532,1.7952007533021945,1000.0,0.0,-1000.0,0.001,0.015,0.8164098680597887,0.015,1000.0,-1000.0,2.022421877220158,364.87413918335403,-1000.0,0.01,0.0,4.0344431126076e-18,0.0,1.7952007533021945,1.795201332046235,0.0,0.05129145009434841
7.98,7.98,2.962363367313237,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656193842675205,0.8163155462795622,0.0,0.05126515732628593,0.0,0.0,0.0,1.6500881257190803,0.0,0.04184854490791479,1.4646990717770176,2.021385153375454,0.0,0.05126515732628593,1.4650785461799358,1.7942805064200074,1000.0,0.0,-1000.0,0.001,0.015,0.816828197852825,0.015,1000.0,-1000.0,2.021385153375454,362.66663848044476,-1000.0,0.01,0.0,4.032376915876451e-18,0.0,1.7942805064200074,1.7942810839784373,0.0,0.05126515732628593
7.99,7.99,2.945858255731813,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656186870653341,0.816734139015586,0.0,0.05123889149844951,0.0,0.0,0.0,1.6500884026826712,0.0,0.041848551932099194,1.4646993176234717,2.0203494917838642,0.0,0.05123889149844951,1.4650785984700998,1.793361202445733,1000.0,0.0,-1000.0,0.001,0.015,0.8172465279305705,0.015,1000.0,-1000.0,2.0203494917838642,360.46139751628033,-1000.0,0.01,0.0,4.0303128330188715e-18,0.0,1.793361202445733,1.7933617788215874,0.0,0.05123889149844951
8.0,8.0,2.929353143547828,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656179910277619,0.8171527317668915,0.0,0.051212652569464695,0.0,0.0,0.0,1.6500886793262166,0.0,0.04184855894816679,1.4646995631858377,2.019314890813993,0.0,0.051212652569464695,1.4650786506729179,1.7924428399312644,1000.0,0.0,-1000.0,0.001,0.015,0.8176648582925862,0.015,1000.0,-1000.0,2.019314890813993,358.25841282512516,-1000.0,0.01,0.0,4.0282508607947085e-18,0.0,1.7924428399312644,1.7924434151275677,0.0,0.051212652569464695
8.01,8.01,2.912848030762278,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656172961530585,0.8175713245334534,0.0,0.051186440498060884,0.0,0.0,0.0,1.6500889556510907,0.0,0.04184856595615244,1.4646998084653353,2.0182813488385407,0.0,0.051186440498060884,1.4650787027885206,1.791525417432131,1000.0,0.0,-1000.0,0.001,0.015,0.818083188938434,0.015,1000.0,-1000.0,2.0182813488385407,356.05768094832325,-1000.0,0.01,0.0,4.026190995970424e-18,0.0,1.791525417432131,1.7915259914518982,0.0,0.051186440498060884
8.02,8.02,2.8963429173760984,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656166024370471,0.8179899173152485,0.0,0.05116025524296667,0.0,0.0,0.0,1.6500892316559204,0.0,0.04184857295602131,1.4647000534607462,2.017248864230176,0.0,0.05116025524296667,1.4650787548172213,1.7906089335038335,1000.0,0.0,-1000.0,0.001,0.015,0.8185015198676782,0.015,1000.0,-1000.0,2.017248864230176,353.85919843427183,-1000.0,0.01,0.0,4.024133235319068e-18,0.0,1.7906089335038335,1.7906095063500722,0.0,0.05116025524296667
8.03,8.03,2.8798378033903314,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656159098781252,0.8184085101122502,0.0,0.051134096763084926,0.0,0.0,0.0,1.6500895073422261,0.0,0.04184857994781197,1.4647002981734192,2.016217435368439,0.0,0.051134096763084926,1.4650788067591405,1.7896933867079725,1000.0,0.0,-1000.0,0.001,0.015,0.8189198510798811,0.015,1000.0,-1000.0,2.016217435368439,351.66296183842525,-1000.0,0.01,0.0,4.022077575620286e-18,0.0,1.7896933867079725,1.7896939583836788,0.0,0.051134096763084926
8.040000000000001,8.040000000000001,2.8633326888059067,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656152184739007,0.8188271029244347,0.0,0.05110796501737448,0.0,0.0,0.0,1.6500897827106262,0.0,0.0418485869315401,1.4647005426039037,2.0151870606350757,0.0,0.05110796501737448,1.4650788586144574,1.7887787756081068,1000.0,0.0,-1000.0,0.001,0.015,0.8193381825746084,0.015,1000.0,-1000.0,2.0151870606350757,349.4689677232482,-1000.0,0.01,0.0,4.020024013660277e-18,0.0,1.7887787756081068,1.7887793461162695,0.0,0.05110796501737448
8.05,8.05,2.846827573623829,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.01465614528221803,0.8192456957517761,0.0,0.05108185996487175,0.0,0.0,0.0,1.650090057761533,0.0,0.04184859390721615,1.4647007867525654,2.014157738414893,0.0,0.05108185996487175,1.4650789103833646,1.7878650987705114,1000.0,0.0,-1000.0,0.001,0.015,0.8197565143514248,0.015,1000.0,-1000.0,2.014157738414893,347.2772126582224,-1000.0,0.01,0.0,4.0179725462317935e-18,0.0,1.7878650987705114,1.7878656681141087,0.0,0.05108185996487175
8.06,8.06,2.8303224578450448,0.0,0.0,0.0,0.0,3.293759169258694e-20,0.014656138391195086,0.8196642885942509,0.0,0.05105578156470499,0.0,0.0,0.0,1.6500903324956266,0.0,0.04184860087485739,1.4647010306200086,2.013129467096318,0.0,0.05105578156470499,1.4650789620660367,1.7869523547646748,1000.0,0.0,-1000.0,0.001,0.015,0.8201748464098979,0.015,1000.0,-1000.0,2.013129467096318,345.087693219811,-1000.0,0.01,0.0,4.01592317013411e-18,0.0,1.7869523547646748,1.7869529229466765,0.0,0.05105578156470499
