,time,[Ac],[Glcxt],[O2],[X],[dummy_S],[fba__Ac],[fba__Glcxt],[fba__O2],[fba__X],EX_Ac,EX_Glcxt,EX_O2,EX_X,fba__v1,fba__v2,fba__v3,fba__v4,update__update_Ac,update__update_Glcxt,update__update_O2,update__update_X,vO2_transfer,O2_ref,bounds__Km_EX_Glcxt,bounds__Vmax_EX_Glcxt,bounds__Vmax_EX_O2,bounds__lb_fba_EX_Ac,bounds__lb_fba_EX_Glcxt,bounds__lb_fba_EX_O2,bounds__lb_fba_EX_X,bounds__lb_kin_EX_Glcxt,bounds__lb_kin_EX_O2,dt,fba__ub_default,fba__zero,kLa,lb_EX_Ac,lb_EX_Glcxt,lb_EX_O2,lb_EX_X,pEX_Ac,pEX_Glcxt,pEX_O2,pEX_X,ub_EX_Ac,ub_EX_Glcxt,ub_EX_O2,ub_EX_X
5.46,5.46,1.0997785596345149,7.8711430630769845,0.08982431610181173,0.24546801922528555,0.0,0.0,0.0,0.0,0.0,4.6019700207248135,-9.98097929510025,-3.6593083035950515,0.6629286936321555,2.950175477066554e-16,0.2832281968726812,0.0,0.37970049675947404,-1.1296364655214663,2.450011217496845,0.8982431610181172,-0.16272779331349138,0.901317629236412,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98097929510025,-15.0,0.1,1000.0,0.0,7.5,-44.803333774619354,-9.98097929510025,-3.6593083035950515,-10.0,4.6019700207248135,-9.98097929510025,-3.6593083035950515,0.6629286936321555,1000.0,1000.0,1000.0,1000.0
5.47,5.47,1.1111128826971968,7.846560624837895,0.08982457567257235,0.2471007651900159,0.0,0.0,0.0,0.0,0.0,4.61308592190883,-9.980919818957307,-3.635139519033821,0.6619751982353457,2.950175477066554e-16,0.2813575479128336,0.0,0.3806176503225117,-1.1398970611909618,2.4662929245645455,0.8982457567257235,-0.1635745780207664,0.9013156824557074,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980919818957307,-15.0,0.1,1000.0,0.0,7.5,-44.96598308154859,-9.980919818957307,-3.635139519033821,-10.0,4.61308592190883,-9.980919818957307,-3.635139519033821,0.6619751982353457,1000.0,1000.0,1000.0,1000.0
5.48,5.48,1.1225501017857846,7.8218149407974344,0.08982483314425957,0.2487419996048079,0.0,0.0,0.0,0.0,0.0,4.624111819939785,-9.980859570994957,-3.611164712311148,0.6610292906004016,0.0,0.2795019127175811,0.0,0.38152737788282054,-1.1502108204880495,2.4826589674640704,0.8982483314425957,-0.16442574754129155,0.9013137514180531,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980859570994957,-15.0,0.1,1000.0,0.0,7.5,-45.129093742482205,-9.980859570994957,-3.611164712311148,-10.0,4.624111819939785,-9.980859570994957,-3.611164712311148,0.6610292906004016,1000.0,1000.0,1000.0,1000.0
5.49,5.49,1.1340907497726664,7.796905165385288,0.0898250885392901,0.25039176644628897,0.0,0.0,0.0,0.0,0.0,4.635048631887528,-9.980798538023139,-3.587381878172032,0.6600908911876586,1.475087738533277e-16,0.27766113608142623,0.0,0.3824297551062323,-1.160578014502773,2.499109776480152,0.8982508853929009,-0.16528132425958297,0.9013118359553243,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980798538023139,-15.0,0.1,1000.0,0.0,7.5,-45.292653423407906,-9.980798538023139,-3.587381878172032,-10.0,4.635048631887528,-9.980798538023139,-3.587381878172032,0.6600908911876586,1000.0,1000.0,1000.0,1000.0
5.5,5.5,1.1457353622497715,7.771830448717213,0.08982534187977995,0.2520501099153666,0.0,0.0,0.0,0.0,0.0,4.645897262236727,-9.980736706547308,-3.563789038217103,0.6591599214976771,2.2126316077999154e-16,0.27583506487748416,0.0,0.3833248566201928,-1.1709989156022678,2.515645783921583,0.8982534187977994,-0.16614133066529393,0.9013099359016503,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980736706547308,-15.0,0.1,1000.0,0.0,7.5,-45.45664997466125,-9.980736706547308,-3.563789038217103,-10.0,4.645897262236727,-9.980736706547308,-3.563789038217103,0.6591599214976771,1000.0,1000.0,1000.0,1000.0
5.51,5.51,1.1574844775413573,7.746589936574736,0.08982559318754879,0.2537170744382842,0.0,0.0,0.0,0.0,0.0,4.656658603088116,-9.980674062759595,-3.540384240454363,0.658236304053156,-7.375438692666385e-17,0.2740235480227837,0.0,0.38421275603037236,-1.1814737974333838,2.5322674241254286,0.8982559318754878,-0.16700578935343563,0.901308051093384,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980674062759595,-15.0,0.1,1000.0,0.0,7.5,-45.62107142784793,-9.980674062759595,-3.540384240454363,-10.0,4.656658603088116,-9.980674062759595,-3.540384240454363,0.658236304053156,1000.0,1000.0,1000.0,1000.0
5.5200000000000005,5.5200000000000005,1.1693386367168064,7.721182770384851,0.08982584248412852,0.25539270466767894,0.0,0.0,0.0,0.0,0.0,4.6673335343553575,-9.980610592529663,-3.517165558860083,0.6573199623811892,-2.2126316077999154e-16,0.27222643644427946,0.0,0.38509352593691,-1.192002934925172,2.5489751334610364,0.8982584248412852,-0.16787472302458886,0.9013061813690361,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980610592529663,-15.0,0.1,1000.0,0.0,7.5,-45.78590599282656,-9.980610592529663,-3.517165558860083,-10.0,4.6673335343553575,-9.980610592529663,-3.517165558860083,0.6573199623811892,1000.0,1000.0,1000.0,1000.0
5.53,5.53,1.1812983836034658,7.695608087199615,0.0898260897907631,0.25707704548364196,0.0,0.0,0.0,0.0,0.0,4.6779229239578495,-9.980546281395236,-3.4941310929481184,0.656410820995838,2.2126316077999154e-16,0.2704435830455194,0.0,0.3859672379503184,-1.2025866042912834,2.565769350333837,0.8982608979076311,-0.1687481544851018,0.9013043265692766,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980546281395236,-15.0,0.1,1000.0,0.0,7.5,-45.95114205475156,-9.980546281395236,-3.4941310929481184,-10.0,4.6779229239578495,-9.980546281395236,-3.4941310929481184,0.656410820995838,1000.0,1000.0,1000.0,1000.0
5.54,5.54,1.193364264799491,7.669865019675779,0.08982633512841681,0.258770141994779,0.0,0.0,0.0,0.0,0.0,4.688427628009224,-9.980481114552314,-3.47127896734814,0.6555088053810367,2.2126316077999154e-16,0.26867484267400404,0.0,0.38683396270703246,-1.2132250830321918,2.582650515188912,0.898263351284168,-0.1696261066472788,0.9013024865368738,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980481114552314,-15.0,0.1,1000.0,0.0,7.5,-46.11676817117365,-9.980481114552314,-3.47127896734814,-10.0,4.688427628009224,-9.980481114552314,-3.47127896734814,0.6555088053810367,1000.0,1000.0,1000.0,1000.0
5.55,5.55,1.2055368296867361,7.643952696054311,0.08982657851778005,0.2604720395392761,0.0,0.0,0.0,0.0,0.0,4.6988484910017085,-9.980415076845,-3.4486073313920995,0.6546138419738017,2.950175477066554e-16,0.266920072089171,0.0,0.3876937698846304,-1.223918649937265,2.5996190705143585,0.8982657851778004,-0.17050860252955752,0.9013006611166496,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980415076845,-15.0,0.1,1000.0,0.0,7.5,-46.282773069197525,-9.980415076845,-3.4486073313920995,-10.0,4.6988484910017085,-9.980415076845,-3.4486073313920995,0.6546138419738017,1000.0,1000.0,1000.0,1000.0
5.5600000000000005,5.5600000000000005,1.217816630443642,7.617870240139936,0.0898268199792719,0.26218278368596326,0.0,0.0,0.0,0.0,0.0,4.709186345986673,-9.980348152755019,-3.426114358708788,0.6537258581477428,-1.475087738533277e-16,0.26517912993102116,0.0,0.3885467282167217,-1.2346675850867157,2.616675460844372,0.8982681997927189,-0.17139566525667035,0.9012988501554606,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980348152755019,-15.0,0.1,1000.0,0.0,7.5,-46.44914564269467,-9.980348152755019,-3.426114358708788,-10.0,4.709186345986673,-9.980348152755019,-3.426114358708788,0.6537258581477428,1000.0,1000.0,1000.0,1000.0
5.57,5.57,1.230204222058158,7.591616771280633,0.0898270595330457,0.26390242023538235,0.0,0.0,0.0,0.0,0.0,4.719442014751068,-9.980280326390789,-3.403798246826471,0.652844782196869,-1.475087738533277e-16,0.26345187668935577,0.0,0.3893929055075134,-1.245472169853356,2.633820132762101,0.8982705953304571,-0.1722873180597948,0.9012970535021572,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980280326390789,-15.0,0.1,1000.0,0.0,7.5,-46.61587494957047,-9.980280326390789,-3.403798246826471,-10.0,4.719442014751068,-9.980280326390789,-3.403798246826471,0.652844782196869,1000.0,1000.0,1000.0,1000.0
5.58,5.58,1.2427001623406788,7.565191404347085,0.0898272971989945,0.26563099522085504,0.0,0.0,0.0,0.0,0.0,4.7296163079901605,-9.980211581476166,-3.3816572167833385,0.6519705433196858,0.0,0.26173817467363303,0.0,0.3902323686460529,-1.2563326869042124,2.6510535349022173,0.8982729719899449,-0.17318358427668973,0.9012952710075411,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980211581476166,-15.0,0.1,1000.0,0.0,7.5,-46.78295020908436,-9.980211581476166,-3.3816572167833385,-10.0,4.7296163079901605,-9.980211581476166,-3.3816572167833385,0.6519705433196858,1000.0,1000.0,1000.0,1000.0
5.59,5.59,1.2553050119369944,7.538593249712133,0.08982753299675324,0.26736855490955314,0.0,0.0,0.0,0.0,0.0,4.739710025476417,-9.980141901338715,-3.3596895127454522,0.6511030716035608,1.475087738533277e-16,0.2600378879833937,0.0,0.39106518362016696,-1.2672494202019509,2.6683761179532124,0.8982753299675322,-0.17408448735181536,0.9012935025243507,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980141901338715,-15.0,0.1,1000.0,0.0,7.5,-46.95036079922134,-9.980141901338715,-3.3596895127454522,-10.0,4.739710025476417,-9.980141901338715,-3.3596895127454522,0.6511030716035608,1000.0,1000.0,1000.0,1000.0
5.6000000000000005,5.6000000000000005,1.2680193343412653,7.511821413230169,0.08982776694570627,0.26911514580357027,0.0,0.0,0.0,0.0,0.0,4.749723956224658,-9.980071268897607,-3.3378934016323414,0.650242298009371,1.475087738533277e-16,0.25835088247928295,0.0,0.3918914155300878,-1.2782226550061095,2.685788334659402,0.8982776694570627,-0.17499005083644045,0.9012917479072029,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980071268897607,-15.0,0.1,1000.0,0.0,7.5,-47.11809625411439,-9.980071268897607,-3.3378934016323414,-10.0,4.749723956224658,-9.980071268897607,-3.3378934016323414,0.650242298009371,1000.0,1000.0,1000.0,1000.0
5.61,5.61,1.2808436959089848,7.484874996216561,0.0898279990649889,0.27087081464099166,0.0,0.0,0.0,0.0,0.0,4.759658878653623,-9.979999666651022,-3.3162671727496975,0.6493881543564047,7.375438692666385e-17,0.25667702575462037,0.0,0.3927111286017843,-1.2892526778741358,2.7032906398225873,0.8982799906498888,-0.1759002983887294,0.9012900070125832,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979999666651022,-15.0,0.1,1000.0,0.0,7.5,-47.286146261515725,-9.979999666651022,-3.3162671727496975,-10.0,4.759658878653623,-9.979999666651022,-3.3162671727496975,0.6493881543564047,1000.0,1000.0,1000.0,1000.0
5.62,5.62,1.2937786658699884,7.457753095427008,0.08982822937349383,0.27263560839696943,0.0,0.0,0.0,0.0,0.0,4.769515560743905,-9.979927076663111,-3.2948091374293256,0.6485405733075251,0.0,0.25501618710753293,0.0,0.39352438619999214,-1.3003397766622273,2.720883490303436,0.8982822937349383,-0.17681525377381646,0.9012882796987962,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979927076663111,-15.0,0.1,1000.0,0.0,7.5,-47.45450066031689,-9.979927076663111,-3.2948091374293256,-10.0,4.769515560743905,-9.979927076663111,-3.2948091374293256,0.6485405733075251,1000.0,1000.0,1000.0,1000.0
5.63,5.63,1.306824816341437,7.430454803036926,0.08982845788987519,0.27440957428479434,0.0,0.0,0.0,0.0,0.0,4.779294760192389,-9.979853480550467,-3.273517628676004,0.6476994883545792,2.2126316077999154e-16,0.25336823751362203,0.0,0.39433125084095694,-1.3114842405259417,2.738567345022477,0.8982845788987518,-0.17773494086385921,0.901286565825936,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979853480550467,-15.0,0.1,1000.0,0.0,7.5,-47.62314943811533,-9.979853480550467,-3.273517628676004,-10.0,4.779294760192389,-9.979853480550467,-3.273517628676004,0.6476994883545792,1000.0,1000.0,1000.0,1000.0
5.64,5.64,1.3199827223408245,7.4029792066208016,0.08982868463255228,0.27619275975697,0.0,0.0,0.0,0.0,0.0,4.788997224563254,-9.979778859468073,-3.252391000821134,0.6468648338040486,3.6877193463331923e-16,0.251733049599158,0.0,0.39513178420489015,-1.322686359920595,2.7563426649607536,0.8982868463255227,-0.1786593836380739,0.9012848652558578,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979778859468073,-15.0,0.1,1000.0,0.0,7.5,-47.79208272882734,-9.979778859468073,-3.252391000821134,-10.0,4.788997224563254,-9.979778859468073,-3.252391000821134,0.6468648338040486,1000.0,1000.0,1000.0,1000.0
5.65,5.65,1.3332529617990003,7.375325389131513,0.089828909619712,0.2779852125062897,0.0,0.0,0.0,0.0,0.0,4.798623691435565,-9.979703194094729,-3.231427629182956,0.646036544762929,1.475087738533277e-16,0.2501104976147795,0.0,0.39592604714814944,-1.3339464266014318,2.774209913160121,0.8982890961971199,-0.17958860618275196,0.90128317785216,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979703194094729,-15.0,0.1,1000.0,0.0,7.5,-47.961290810346036,-9.979703194094729,-3.231427629182956,-10.0,4.798623691435565,-9.979703194094729,-3.231427629182956,0.646036544762929,1000.0,1000.0,1000.0,1000.0
5.66,5.66,1.3466361155731574,7.347492428879723,0.08982913286931588,0.27978698046690703,0.0,0.0,0.0,0.0,0.0,4.808174888547425,-9.979626464617931,-3.2106259097335226,0.6452145571248493,-1.475087738533277e-16,0.2485004574097158,0.0,0.3967140997151336,-1.3452647336234913,2.7921695547230856,0.8982913286931588,-0.1805226326912543,0.9012815034801309,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979626464617931,-15.0,0.1,1000.0,0.0,7.5,-48.130764102243,-9.979626464617931,-3.2106259097335226,-10.0,4.808174888547425,-9.979626464617931,-3.2106259097335226,0.6452145571248493,1000.0,1000.0,1000.0,1000.0
5.67,5.67,1.3601327674598607,7.319479399513194,0.08982935439910175,0.281598111815413,0.0,0.0,0.0,0.0,0.0,4.817651533936938,-9.979548650718147,-3.18998425877176,0.6443988075563954,7.375438692666385e-17,0.24690280640648277,0.0,0.3974960011499126,-1.3566415753412697,2.810222056812283,0.8982935439910175,-0.18146148746398466,0.9012798420067368,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979548650718147,-15.0,0.1,1000.0,0.0,7.5,-48.30049316351329,-9.979548650718147,-3.18998425877176,-10.0,4.817651533936938,-9.979548650718147,-3.18998425877176,0.6443988075563954,1000.0,1000.0,1000.0,1000.0
5.68,5.68,1.3737435042080433,7.291285369996161,0.08982957422658777,0.2834186549719096,0.0,0.0,0.0,0.0,0.0,4.8270543360799225,-9.97946973155251,-3.169501112602874,0.6435892334836584,3.687719346333192e-17,0.24531742357607375,0.0,0.39827180990758454,-1.3680772474080958,2.828367888649496,0.8982957422658776,-0.18240519490834073,0.9012781933005917,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.97946973155251,-15.0,0.1,1000.0,0.0,7.5,-48.47046869036192,-9.97946973155251,-3.169501112602874,-10.0,4.8270543360799225,-9.97946973155251,-3.169501112602874,0.6435892334836584,1000.0,1000.0,1000.0,1000.0
5.69,5.69,1.3874689155320075,7.262909404588686,0.08982979236907859,0.2852486586010819,0.0,0.0,0.0,0.0,0.0,4.83638399402427,-9.979389685737855,-3.1491749272239304,0.6427857730789855,-1.1063158038999577e-16,0.24374418941361722,0.0,0.39904158366536846,-1.3795720467751658,2.8466075215141955,0.8982979236907859,-0.18335377953864004,0.9012765572319105,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979389685737855,-15.0,0.1,1000.0,0.0,7.5,-48.64068151403201,-9.979389685737855,-3.1491749272239304,-10.0,4.83638399402427,-9.979389685737855,-3.1491749272239304,0.6427857730789855,1000.0,1000.0,1000.0,1000.0
5.7,5.7,1.4013095941244156,7.23435056282605,0.08983000884366718,0.2870881716132727,0.0,0.0,0.0,0.0,0.0,4.845641197521289,-9.979308491333116,-3.129004178015189,0.6419883652479285,2.950175477066554e-16,0.24218298591448753,0.0,0.3998053793334406,-1.391126271690336,2.864941428741631,0.8983000884366719,-0.18430726597602168,0.9012749336724961,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979308491333116,-15.0,0.1,1000.0,0.0,7.5,-48.81112259867239,-9.979308491333116,-3.129004178015189,-10.0,4.845641197521289,-9.979308491333116,-3.129004178015189,0.6419883652479285,1000.0,1000.0,1000.0,1000.0
5.71,5.71,1.415266135669273,7.205607899498133,0.08983022366723821,0.2889372431655538,0.0,0.0,0.0,0.0,0.0,4.854826627153946,-9.97922612582101,-3.108987359437348,0.6411969496163853,-7.375438692666385e-17,0.24063369655087852,0.0,0.4005632530655069,-1.402740221696585,2.8833700857203923,0.898302236672382,-0.18526567894832086,0.9012733224957133,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.97922612582101,-15.0,0.1,1000.0,0.0,7.5,-48.981783039244995,-9.97922612582101,-3.108987359437348,-10.0,4.854826627153946,-9.97922612582101,-3.108987359437348,0.6411969496163853,1000.0,1000.0,1000.0,1000.0
5.72,5.72,1.429339138854883,7.176680464628862,0.08983043685647284,0.2907959226627956,0.0,0.0,0.0,0.0,0.0,4.863940954461832,-9.979142566089005,-3.089122984734536,0.6404114665179309,-1.475087738533277e-16,0.23909620624880348,0.0,0.40131526026912756,-1.414414197630087,2.9018939698894295,0.8983043685647283,-0.18622904328991574,0.9012717235764537,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979142566089005,-15.0,0.1,1000.0,0.0,7.5,-49.15265405947016,-9.979142566089005,-3.089122984734536,-10.0,4.863940954461832,-9.979142566089005,-3.089122984734536,0.6404114665179309,1000.0,1000.0,1000.0,1000.0
5.73,5.73,1.4435292053867916,7.147567303455656,0.08983064842785109,0.2926642597587365,0.0,0.0,0.0,0.0,0.0,4.872984842063292,-9.979057788409525,-3.0694095856427683,0.6396318569813231,2.950175477066554e-16,0.23757040136553856,0.0,0.40206145561578416,-1.4261485016179967,2.920513560734528,0.8983064842785109,-0.18719738394154492,0.9012701367911168,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.979057788409525,-15.0,0.1,1000.0,0.0,7.5,-49.32372700980957,-9.979057788409525,-3.0694095856427683,-10.0,4.872984842063292,-9.979057788409525,-3.0694095856427683,0.6396318569813231,1000.0,1000.0,1000.0,1000.0
5.74,5.74,1.4578369400007107,7.118267456408919,0.08983085839765542,0.2945423043570493,0.0,0.0,0.0,0.0,0.0,4.881958943774474,-9.978971768419362,-3.0498457121039184,0.638858062718185,-3.687719346333192e-17,0.23605616966748605,0.0,0.402801893050699,-1.43794343707584,2.939229339784178,0.8983085839765541,-0.18817072595009454,0.9012685620175843,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978971768419362,-15.0,0.1,1000.0,0.0,7.5,-49.49499336548598,-9.978971768419362,-3.0498457121039184,-10.0,4.881958943774474,-9.978971768419362,-3.0498457121039184,0.638858062718185,1000.0,1000.0,1000.0,1000.0
5.75,5.75,1.472262950475417,7.08877995909156,0.08983106678197637,0.29643010661240743,0.0,0.0,0.0,0.0,0.0,4.890863904725236,-9.978884481098259,-3.030429931985066,0.6380900261108544,3.6877193463331923e-16,0.23455340030844063,0.0,0.4035366258024134,-1.449799308704477,2.958041790604855,0.8983106678197637,-0.1891490944683544,0.9012669991351772,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978884481098259,-15.0,0.1,1000.0,0.0,7.5,-49.66644472453844,-9.978884481098259,-3.030429931985066,-10.0,4.890863904725236,-9.978884481098259,-3.030429931985066,0.6380900261108544,1000.0,1000.0,1000.0,1000.0
5.76,5.76,1.4868078476456057,7.059103842258593,0.08983127359671508,0.29832771693154514,0.0,0.0,0.0,0.0,0.0,4.899700361472372,-9.978795900746615,-3.0111608308029902,0.637327690200391,7.375438692666385e-17,0.23306198380828078,0.0,0.4042657063921102,-1.4617164224867192,2.9769513987955993,0.8983127359671508,-0.19013251475473775,0.9012654480246368,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978795900746615,-15.0,0.1,1000.0,0.0,7.5,-49.83807280591268,-9.978795900746615,-3.0111608308029902,-10.0,4.899700361472372,-9.978795900746615,-3.0111608308029902,0.637327690200391,1000.0,1000.0,1000.0,1000.0
5.7700000000000005,5.7700000000000005,1.501472245414738,7.029238131796746,0.08983147885758315,0.3002351859743199,0.0,0.0,0.0,0.0,0.0,4.908468942109698,-9.978706000962275,-2.992037011453638,0.6365709986747302,3.318947411699873e-16,0.23158181203201442,0.0,0.40498918664271544,-1.4736950856834785,2.9959586519819705,0.8983147885758314,-0.19112101217296618,0.9012639085681263,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978706000962275,-15.0,0.1,1000.0,0.0,7.5,-50.009869447585785,-9.978706000962275,-2.992037011453638,-10.0,4.908468942109698,-9.978706000962275,-2.992037011453638,0.6365709986747302,1000.0,1000.0,1000.0,1000.0
5.78,5.78,1.5162567607678117,6.999181848704197,0.08983168258011189,0.30215256465476503,0.0,0.0,0.0,0.0,0.0,4.917170266375295,-9.978614754616363,-2.9730570939469674,0.6358198958570009,2.5814035424332346e-16,0.23011277816926923,0.0,0.40570711768773143,-1.4857356068294494,3.015064039809213,0.8983168258011189,-0.19211461219171844,0.9012623806491608,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978614754616363,-15.0,0.1,1000.0,0.0,7.5,-50.18182660472413,-9.978614754616363,-2.9730570939469674,-10.0,4.917170266375295,-9.978614754616363,-2.9730570939469674,0.6358198958570009,1000.0,1000.0,1000.0,1000.0
5.79,5.79,1.531162013784123,6.968934009070307,0.08983188477965182,0.3040799041421446,0.0,0.0,0.0,0.0,0.0,4.925804945755866,-9.978522133828127,-2.9542197151462917,0.6350743266939664,1.1063158038999577e-16,0.22865477671410894,0.0,0.4064195499798573,-1.4978382957283454,3.034268053934725,0.898318847796518,-0.1931133403842383,0.9012608641526113,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978522133828127,-15.0,0.1,1000.0,0.0,7.5,-50.35393634787418,-9.978522133828127,-2.9542197151462917,-10.0,4.925804945755866,-9.978522133828127,-2.9542197151462917,0.6350743266939664,1000.0,1000.0,1000.0,1000.0
5.8,5.8,1.5461886276499741,6.938493624055453,0.08983208547137524,0.3060172558620027,0.0,0.0,0.0,0.0,0.0,4.934373583588249,-9.97842810993871,-2.9355235285125447,0.6343342367446041,1.1063158038999577e-16,0.2272077034452431,0.0,0.4071265332993609,-1.5100034634476323,3.053571188019714,0.8983208547137523,-0.1941172224279017,0.9012593589646857,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.97842810993871,-15.0,0.1,1000.0,0.0,7.5,-50.52619086118535,-9.97842810993871,-2.9355235285125447,-10.0,4.934373583588249,-9.97842810993871,-2.9355235285125447,0.6343342367446041,1000.0,1000.0,1000.0,1000.0
5.8100000000000005,5.8100000000000005,1.5613372286712979,6.907859699870997,0.08983228467028256,0.30796467149720524,0.0,0.0,0.0,0.0,0.0,4.942876775157995,-9.978332653483822,-2.916967203853374,0.6335995721688186,-1.1063158038999577e-16,0.2257714554066082,0.0,0.4078281167622105,-1.5222314223126971,3.0729739377199814,0.8983228467028256,-0.19512628410374,0.9012578649728807,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978332653483822,-15.0,0.1,1000.0,0.0,7.5,-50.698582440663714,-9.978332653483822,-2.916967203853374,-10.0,4.942876775157995,-9.978332653483822,-2.916967203853374,0.6335995721688186,1000.0,1000.0,1000.0,1000.0
5.82,5.82,1.5766084462862666,6.877031237759268,0.08983248239120374,0.3099222029889815,0.0,0.0,0.0,0.0,0.0,4.951315107795136,-9.97823573416525,-2.8985494270766234,0.6328702797162651,3.687719346333192e-17,0.22434593088828345,0.0,0.40852434882798166,-1.5345224859004947,3.092476800675871,0.8983248239120373,-0.19614055129591781,0.9012563820659719,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.97823573416525,-15.0,0.1,1000.0,0.0,7.5,-50.87110349245675,-9.97823573416525,-2.8985494270766234,-10.0,4.951315107795136,-9.97823573416525,-2.8985494270766234,0.6328702797162651,1000.0,1000.0,1000.0,1000.0
5.83,5.83,1.5920029130778106,6.846007233973694,0.08983267864880073,0.3118899025379577,0.0,0.0,0.0,0.0,0.0,4.959689160967188,-9.97813732082117,-2.8802688999483688,0.6321463067152922,-7.375438692666385e-17,0.22293102940776868,0.0,0.4092152773075236,-1.5468769690326214,3.112080276501273,0.8983267864880073,-0.19716004999116238,0.9012549101339944,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.97813732082117,-15.0,0.1,1000.0,0.0,7.5,-51.043746531167685,-9.97813732082117,-2.8802688999483688,-10.0,4.959689160967188,-9.97813732082117,-2.8802688999483688,0.6321463067152922,1000.0,1000.0,1000.0,1000.0
5.84,5.84,1.6075212647860766,6.814786679759025,0.08983287345757208,0.3138678226051855,0.0,0.0,0.0,0.0,0.0,4.967999506369173,-9.978037381395156,-2.862124339855408,0.6314276010619886,-1.8438596731665962e-16,0.22152665169159555,0.0,0.40990094937039323,-1.5592951877677286,3.1317848667716444,0.8983287345757207,-0.19818480627814206,0.9012534490682093,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.978037381395156,-15.0,0.1,1000.0,0.0,7.5,-51.216504178199195,-9.978037381395156,-2.862124339855408,-10.0,4.967999506369173,-9.978037381395156,-2.862124339855408,0.6314276010619886,1000.0,1000.0,1000.0,1000.0
5.8500000000000005,5.8500000000000005,1.6231641403208024,6.783368561331699,0.08983306683185549,0.31585601591316387,0.0,0.0,0.0,0.0,0.0,4.976246708010908,-9.977935882903852,-2.8441144795720046,0.6307141112093311,0.0,0.2201326996572759,0.0,0.4105814115520552,-1.5717774593933227,3.151591075011008,0.8983306683185549,-0.19921484634679149,0.9012519987610838,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.977935882903852,-15.0,0.1,1000.0,0.0,7.5,-51.389369160125405,-9.977935882903852,-2.8441144795720046,-10.0,4.976246708010908,-9.977935882903852,-2.8441144795720046,0.6307141112093311,1000.0,1000.0,1000.0,1000.0
