,time,[Ac],[Glcxt],[O2],[X],[dummy_S],[fba__Ac],[fba__Glcxt],[fba__O2],[fba__X],EX_Ac,EX_Glcxt,EX_O2,EX_X,fba__v1,fba__v2,fba__v3,fba__v4,update__update_Ac,update__update_Glcxt,update__update_O2,update__update_X,vO2_transfer,O2_ref,bounds__Km_EX_Glcxt,bounds__Vmax_EX_Glcxt,bounds__Vmax_EX_O2,bounds__lb_fba_EX_Ac,bounds__lb_fba_EX_Glcxt,bounds__lb_fba_EX_O2,bounds__lb_fba_EX_X,bounds__lb_kin_EX_Glcxt,bounds__lb_kin_EX_O2,dt,fba__ub_default,fba__zero,kLa,lb_EX_Ac,lb_EX_Glcxt,lb_EX_O2,lb_EX_X,pEX_Ac,pEX_Glcxt,pEX_O2,pEX_X,ub_EX_Ac,ub_EX_Glcxt,ub_EX_O2,ub_EX_X
0.6000000000000001,0.6000000000000001,0.39869878129349706,10.79152794403026,0.20665338371572994,0.0019285668981993606,0.0,0.0,0.0,0.0,0.0,-1.5337729396594701,-9.986119501029666,-14.999999999999998,1.094513798196119,0.03889862895408243,1.0556151692420366,0.0,0.0,0.0029579837207811795,0.01925889951114893,0.028928503472990405,-0.00211084308082349,0.025099622132025365,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986119501029666,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986119501029666,-15.0,-10.0,-1.5337729396594701,-9.986119501029666,-14.999999999999998,1.094513798196119,1000.0,1000.0,1000.0,1000.0
0.65,0.65,0.3985467431575335,10.79053805109684,0.20645798260397036,0.0020370626431438503,0.0,0.0,0.0,0.0,0.0,-1.5337748961466922,-9.986118229440248,-14.999999999999998,1.0945137133978877,0.03889867857333736,1.0556150348245503,0.0,0.0,0.0031243955439322654,0.020342348395210538,0.03055593964715775,-0.0022295929979714918,0.026565130470222256,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986118229440248,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986118229440248,-15.0,-10.0,-1.5337748961466922,-9.986118229440248,-14.999999999999998,1.0945137133978877,1000.0,1000.0,1000.0,1000.0
0.7000000000000001,0.7000000000000001,0.39838615157949975,10.789492469708767,0.20625382021207952,0.002151662044174472,0.0,0.0,0.0,0.0,0.0,-1.5337769630894182,-9.986116886061929,-14.99999999999999,1.0945136238122841,0.03889873099389851,1.0556148928183855,0.0,0.0,0.0033001696757086916,0.021486748672429223,0.03227493066261706,-0.0023550234211887483,0.028096348409403504,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986116886061929,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986116886061929,-15.0,-10.0,-1.5337769630894182,-9.986116886061929,-14.99999999999999,1.0945136238122841,1000.0,1000.0,1000.0,1000.0
0.75,0.75,0.39821652534425306,10.788388067013408,0.20603970529284982,0.0022727084739366317,0.0,0.0,0.0,0.0,0.0,-1.5337791467467132,-9.986115466826744,-14.999999999999998,1.0945135291680292,0.03889878637450452,1.0556147427935247,0.0,0.0,0.0034858328639585517,0.022695529243166805,0.03409062710904947,-0.002487510172578469,0.02970221030362631,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986115466826744,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986115466826744,-15.0,-10.0,-1.5337791467467132,-9.986115466826744,-14.999999999999998,1.0945135291680292,1000.0,1000.0,1000.0,1000.0
0.8,0.8,0.39803735616205715,10.78722153391423,0.20581459814908035,0.002400564622156735,0.0,0.0,0.0,0.0,0.0,-1.5337814537349506,-9.98611396743447,-15.000000000000002,1.0945134291783543,0.038898844882955884,1.0556145842953983,0.0,0.0,0.0036819414959562494,0.02397231190304842,0.03600846933235103,-0.002627450216561008,0.03139051388189734,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98611396743447,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.98611396743447,-15.0,-10.0,-1.5337814537349506,-9.98611396743447,-15.000000000000002,1.0945134291783543,1000.0,1000.0,1000.0,1000.0
0.8500000000000001,0.8500000000000001,0.39784810714522867,10.785989375156753,0.20557755075532205,0.002535613582276234,0.0,0.0,0.0,0.0,0.0,-1.5337838910485877,-9.986112383339158,-15.000000000000002,1.0945133235401046,0.03889890669664184,1.0556144168434627,0.0,0.0,0.0038890832664192905,0.025320922193331666,0.03803420373414352,-0.0027752628491505916,0.03316836933508455,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986112383339158,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986112383339158,-15.0,-10.0,-1.5337838910485877,-9.986112383339158,-15.000000000000002,1.0945133235401046,1000.0,1000.0,1000.0,1000.0
0.9,0.9,0.39764821119900584,10.784687898856467,0.20532766491926083,0.0026782599992449677,0.0,0.0,0.0,0.0,0.0,-1.5337864660821143,-9.986110709734872,-14.999999999999995,1.0945132119327874,0.03889897200309699,1.0556142399296904,0.0,0.0,0.0041078789394910255,0.02674540086191468,0.0401738999886745,-0.002931390954164714,0.03504251310554374,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986110709734872,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986110709734872,-15.0,-10.0,-1.5337864660821143,-9.986110709734872,-14.999999999999995,1.0945132119327874,1000.0,1000.0,1000.0,1000.0
0.9500000000000001,0.9500000000000001,0.3974370693218308,10.783313205437564,0.20506406279757286,0.002828931281897918,0.0,0.0,0.0,0.0,0.0,-1.5337891866533264,-9.986108941540566,-14.999999999999998,1.0945130940175647,0.03889904100059159,1.055614053016973,0.0,0.0,0.00433898420996036,0.028250015969164616,0.04243396922846877,-0.0030963023301131655,0.03701952901820349,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986108941540566,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986108941540566,-15.0,-10.0,-1.5337891866533264,-9.986108941540566,-14.999999999999998,1.0945130940175647,1000.0,1000.0,1000.0,1000.0
1.0,1.0,0.3972140488099564,10.781861175949313,0.20478586585810413,0.0029880788835404087,0.0,0.0,0.0,0.0,0.0,-1.533792061027931,-9.986107073384057,-14.999999999999995,1.0945129694361821,0.03889911389875554,1.0556138555374266,0.0,0.0,0.004583091669299482,0.029839275674752412,0.04482118325310611,-0.0032704910917333648,0.03910600606421899,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986107073384057,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986107073384057,-15.0,-10.0,-1.533792061027931,-9.986107073384057,-14.999999999999995,1.0945129694361821,1000.0,1000.0,1000.0,1000.0
1.05,1.05,0.3969784813609955,10.780327459725257,0.20449217960099758,0.0031561796545743217,0.0,0.0,0.0,0.0,0.0,-1.5337950979457737,-9.986105099585018,-14.999999999999995,1.0945128378098372,0.03889919091924356,1.0556136468905937,0.0,0.0,0.00484093288242228,0.03151794174375112,0.047342694818614806,-0.0034544791503658126,0.04130865299251808,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986105099585018,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986105099585018,-15.0,-10.0,-1.5337950979457737,-9.986105099585018,-14.999999999999995,1.0945128378098372,1000.0,1000.0,1000.0,1000.0
1.1,1.1,0.3967296610707261,10.778707461348114,0.20418208218998055,0.003333737271215696,0.0,0.0,0.0,0.0,0.0,-1.533798306648515,-9.986103014136972,-15.000000000000002,1.0945126987379776,0.0388992722964371,1.0556134264415404,0.0,0.0,0.0051132805814016755,0.033291043812427826,0.050006059068235444,-0.0036488177776016727,0.043634383575145846,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986103014136972,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986103014136972,-15.0,-10.0,-1.533798306648515,-9.986103014136972,-15.000000000000002,1.0945126987379776,1000.0,1000.0,1000.0,1000.0
1.1500000000000001,1.1500000000000001,0.3964668423171383,10.776996326881477,0.20385461572102273,0.0035212837445827154,0.0,0.0,0.0,0.0,0.0,-1.5338016969090664,-9.986100810688159,-14.999999999999998,1.0945125517970236,0.03889935827819088,1.0556131935188326,0.0,0.0,0.00540095098273928,0.03516389445644049,0.052819256168740725,-0.0038540892568846062,0.04609038209232946,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986100810688159,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986100810688159,-15.0,-10.0,-1.5338016969090664,-9.986100810688159,-14.999999999999998,1.0945125517970236,1000.0,1000.0,1000.0,1000.0
1.2000000000000002,1.2000000000000002,0.39618923752537943,10.775188929327005,0.20350877925116137,0.00371938101467413,0.0,0.0,0.0,0.0,0.0,-1.533805279062807,-9.986098482521253,-14.999999999999998,1.094512396539019,0.038899449126624575,1.0556129474123945,0.0,0.0,0.00570480623515316,0.03714210510655569,0.05579071522011194,-0.00407090862801271,0.048684155616289665,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986098482521253,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986098482521253,-15.0,-10.0,-1.533805279062807,-9.986098482521253,-14.999999999999998,1.094512396539019,1000.0,1000.0,1000.0,1000.0
1.25,1.25,0.3958960148068828,10.773279853263576,0.20314352298191354,0.003928622634012891,0.0,0.0,0.0,0.0,0.0,-1.5338090640407138,-9.986096022531838,-15.000000000000002,1.0945122324901932,0.03889954511896307,1.0556126873712302,0.0,0.0,0.006025757005244476,0.03923160285954468,0.05892933951019338,-0.004299925529764953,0.051423577635648365,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986096022531838,-15.0,0.1,1000.0,0.0,7.5,-1000.0,-9.986096022531838,-15.0,-10.0,-1.5338090640407138,-9.986096022531838,-15.000000000000002,1.0945122324901932,1000.0,1000.0,1000.0,1000.0
1.3,1.3,0.39558629546560026,10.771263378622372,0.20275774317814554,0.0041496355459978524,0.0,0.0,0.0,0.0,0.0,-1.5338130634044829,-9.986093423205547,-14.99999999999999,1.0945120591494364,0.03889964654842716,1.0556124126010091,0.0,0.0,0.0063647652088191,0.041438648234589114,0.06224453318996774,-0.004541826146169805,0.05431692616390836,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986093423205547,-15.0,0.1,1000.0,0.0,7.5,-953.3037084356154,-9.986093423205547,-15.0,-10.0,-1.5338130634044829,-9.986093423205547,-14.99999999999999,1.0945120591494364,1000.0,1000.0,1000.0,1000.0
1.35,1.35,0.3952591513638468,10.76913346354934,0.2023502775311948,0.004383081963290801,0.0,0.0,0.0,0.0,0.0,-1.5338172893839461,-9.986090676593811,-14.999999999999995,1.0945118759866845,0.038899753725182507,1.055612122261502,0.0,0.0,0.006722846896082361,0.043769853928364764,0.065746229449362,-0.004797335262244815,0.0573729185160389,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.986090676593811,-15.0,0.1,1000.0,0.0,7.5,-901.7836186368911,-9.986090676593811,-15.0,-10.0,-1.5338172893839461,-9.986090676593811,-14.999999999999995,1.0945118759866845,1000.0,1000.0,1000.0,1000.0
