time,dt,Cell,O2,Ac,Glcxt,dummy,X,C3__max_ac,C3__max_glcxt,C3__max_o2,C3__X_min,C3__min_o2,C3__min_ac,C3__min_glxct,C3__X_max,C3__max_X,C2__rateOfX,C2__rateOfAc,C2__rateOfGlcxt,C2__rateOfO2,C1__Glcxt,C1__O2,C1__Ac,C1__X
5.53,0.01,1.0,0.014915731372884891,0.9570198286445104,7.354744635320351,0.0,0.30850558523143146,303.26986124585886,9.979646513220946,4.726643741793962,-1000.0,0.0,-1000.0,0.0,1000.0,0.31556707439143145,0.706148916,-4.093213221,9.979730891,4.760051693,0.0,0.0,0.0,0.0
5.54,0.01,1.0,0.014913039206474582,0.9697397929538135,7.323848112242628,0.0,0.3106877087493127,305.2029803232021,9.979560825117805,4.693531238549041,-1000.0,0.0,-1000.0,0.0,1000.0,0.3177360168393127,0.704830809,-4.108577109,9.979646513,4.726643741,0.0,0.0,0.0,0.0
5.55,0.01,1.0,0.01491037897539591,0.9825971187522387,7.292733522363009,0.0,0.3128811788784299,307.1418198719139,9.97947379997629,4.660710728826966,-1000.0,0.0,-1000.0,0.0,1000.0,0.3199164213984299,0.703524252,-4.123803828,9.979560825,4.693531238,0.0,0.0,0.0,0.0
5.56,0.01,1.0,0.014907750189703615,0.9955925174161048,7.2613997383814635,0.0,0.3150860541641886,309.08622274044467,9.97938540962658,4.628178813208005,-1000.0,0.0,-1000.0,0.0,1000.0,0.32210834523418863,0.702229107,-4.138894956,9.979473799,4.660710728,0.0,0.0,0.0,0.0
5.57,0.01,1.0,0.014905152363647386,1.008726703865421,7.229845627340779,0.0,0.31730239345061917,311.03603422800944,9.979295625094629,4.595932141964628,-1000.0,0.0,-1000.0,0.0,1000.0,0.3243118458506192,0.70094524,-4.153852043,9.979385409,4.628178812,0.0,0.0,0.0,0.0
5.58,0.01,1.0,0.014902585020773525,1.0220003965862579,7.198070050616218,0.0,0.3195302558785351,312.9911020746699,9.97920441657333,4.563967416249134,-1000.0,0.0,-1000.0,0.0,1000.0,0.3265269810585351,0.699672518,-4.168676617,9.979295624,4.595932141,0.0,0.0,0.0,0.0
5.59,0.01,1.0,0.014900047699109955,1.0354143176421213,7.166071863880434,0.0,0.3217697008804676,314.9512764327026,9.979111753392349,4.532281388989679,-1000.0,0.0,-1000.0,0.0,1000.0,0.3287538089604676,0.698410808,-4.183370181,9.979204416,4.563967415,0.0,0.0,0.0,0.0
5.6,0.01,1.0,0.014897539937544472,1.0489691926935185,7.1338499170904415,0.0,0.3240207881916567,316.91640976848583,9.979017603986705,4.500870859005923,-1000.0,0.0,-1000.0,0.0,1000.0,0.3309923880116567,0.697159982,-4.197934216,9.979111753,4.532281388,0.0,0.0,0.0,0.0
5.61,0.01,1.0,0.014895061291043505,1.062665751003355,7.101403054461736,0.0,0.3262835778452651,318.88635687192095,9.978921935863939,4.469732675585061,-1000.0,0.0,-1000.0,0.0,1000.0,0.3332427769652651,0.695919912,-4.212370177,9.979017603,4.500870858,0.0,0.0,0.0,0.0
5.62,0.01,1.0,0.014892611317221537,1.0765047254569222,7.068730114435933,0.0,0.32855813017731034,320.8609747851704,9.978824715569795,4.43886373309894,-1000.0,0.0,-1000.0,0.0,1000.0,0.3355050349073103,0.694690473,-4.226679498,9.978921936,4.469732675,0.0,0.0,0.0,0.0
5.63,0.01,1.0,0.014890189585983456,1.0904868525840261,7.035829929677688,0.0,0.3308445058252551,322.84012278675016,9.97872590865245,4.408260973404518,-1000.0,0.0,-1000.0,0.0,1000.0,0.3377792212352551,0.693471541,-4.240863593,9.978824715,4.438863733,0.0,0.0,0.0,0.0
5.64,0.01,1.0,0.01488779567644898,1.1046128725600448,7.002701327032631,0.0,0.3331427657299306,324.8236623382252,9.978625479625046,4.377921383950268,-1000.0,0.0,-1000.0,0.0,1000.0,0.3400653956699306,0.692262994,-4.25492385,9.978725908,4.408260973,0.0,0.0,0.0,0.0
5.65,0.01,1.0,0.014885429168068894,1.1188835292251995,6.96934312751482,0.0,0.3354529711342491,326.81145705936706,9.978523391926569,4.347841994545497,-1000.0,0.0,-1000.0,0.0,1000.0,0.3423636182442491,0.691064711,-4.268861637,9.978625479,4.377921384,0.0,0.0,0.0,0.0
5.66,0.01,1.0,0.014883089658517647,1.1332995700993334,6.935754146281048,0.0,0.33777518358867725,328.80337266760813,9.978419607880928,4.318019881544717,-1000.0,0.0,-1000.0,0.0,1000.0,0.34467394932867723,0.689876574,-4.282678301,9.978523392,4.347841994,0.0,0.0,0.0,0.0
5.67,0.01,1.0,0.014880776742341447,1.1478617463987704,6.901933192615291,0.0,0.34010946494679617,330.79927697605143,9.978314088654184,4.288452161292327,-1000.0,0.0,-1000.0,0.0,1000.0,0.34699644959679615,0.688698465,-4.296375169,9.978419608,4.318019881,0.0,0.0,0.0,0.0
5.68,0.01,1.0,0.014878490027212383,1.1625708130451817,6.867879069903126,0.0,0.3424558773744291,332.79903981015445,9.978206794209722,4.259135993541243,-1000.0,0.0,-1000.0,0.0,1000.0,0.3493311800744291,0.68753027,-4.309953546,9.978314088,4.288452161,0.0,0.0,0.0,0.0
5.69,0.01,1.0,0.014876229130361475,1.1774275286867957,6.833590575602499,0.0,0.34481448334541376,334.80253301776946,9.978097683261376,4.230068580231596,-1000.0,0.0,-1000.0,0.0,1000.0,0.3516782020954138,0.686371875,-4.323414719,9.978206794,4.259135993,0.0,0.0,0.0,0.0
5.7,0.01,1.0,0.014873993669434694,1.1924326556976614,6.799066501235479,0.0,0.3471853456407206,336.80963042268377,9.977986713224357,4.201247162071882,-1000.0,0.0,-1000.0,0.0,1000.0,0.3540375773107206,0.685223167,-4.336759951,9.978097683,4.23006858,0.0,0.0,0.0,0.0
5.71,0.01,1.0,0.014871783274693151,1.207586960206511,6.764305632359635,0.0,0.3495685273510863,338.82020778401403,9.977873840163808,4.172669021193021,-1000.0,0.0,-1000.0,0.0,1000.0,0.3564093677010863,0.684084035,-4.34999049,9.977986713,4.201247162,0.0,0.0,0.0,0.0
5.72,0.01,1.0,0.014869597581158418,1.2228912121040703,6.729306748549301,0.0,0.3519640918868459,340.8341427338119,9.977759018740917,4.14433147790058,-1000.0,0.0,-1000.0,0.0,1000.0,0.3587936356068459,0.682954372,-4.363107563,9.97787384,4.172669021,0.0,0.0,0.0,0.0
5.73,0.01,1.0,0.014867436232397275,1.238346185048778,6.694068623377351,0.0,0.3543721029634152,342.8513148236374,9.977642202156446,4.116231892080493,-1000.0,0.0,-1000.0,0.0,1000.0,0.3611904436434152,0.681834068,-4.376112376,9.977759018,4.144331477,0.0,0.0,0.0,0.0
5.74,0.01,1.0,0.014865298868187613,1.2539526564922026,6.658590024386877,0.0,0.3567926246111937,344.87160542096564,9.977523342091459,4.08836765821406,-1000.0,0.0,-1000.0,0.0,1000.0,0.3635998547811937,0.680723017,-4.38900612,9.977642202,4.116231892,0.0,0.0,0.0,0.0
5.75,0.01,1.0,0.014863185151393678,1.2697114076861065,6.622869713083421,0.0,0.3592257211823369,346.894897680218,9.977402388645208,4.060736212247598,-1000.0,0.0,-1000.0,0.0,1000.0,0.36602193234233693,0.679621116,-4.401789966,9.977523342,4.088367658,0.0,0.0,0.0,0.0
5.76,0.01,1.0,0.014861094739587286,1.2856232236914784,6.586906444910304,0.0,0.36167145733614825,348.92107658260306,9.977279290269912,4.033335023961286,-1000.0,0.0,-1000.0,0.0,1000.0,0.36845673992614825,0.678528259,-4.414465066,9.977402388,4.060736212,0.0,0.0,0.0,0.0
5.77,0.01,1.0,0.0148590272974232,1.3016888933935333,6.550698969223853,0.0,0.3641298980566865,350.9500288054655,9.977153993702254,4.006161598611191,-1000.0,0.0,-1000.0,0.0,1000.0,0.3709043415166865,0.677444346,-4.427032555,9.97727929,4.033335024,0.0,0.0,0.0,0.0
5.78,0.01,1.0,0.014856982502726579,1.3179092095119858,6.5142460292868325,0.0,0.36660110863814754,352.98164279208373,9.977026443891504,3.9792134791193883,-1000.0,0.0,-1000.0,0.0,1000.0,0.37336480137814754,0.676369274,-4.43949355,9.977153993,4.006161598,0.0,0.0,0.0,0.0
5.79,0.01,1.0,0.014854960025281073,1.3342849686174634,6.477546362236676,0.0,0.3690851547029041,355.01580862234266,9.976896583923919,3.952488238619817,-1000.0,0.0,-1000.0,0.0,1000.0,0.3758381841629041,0.675302946,-4.451849152,9.977026444,3.979213479,0.0,0.0,0.0,0.0
5.8,0.01,1.0,0.014852959557823852,1.3508169711357585,6.440598699083152,0.0,0.3715821021831695,357.0524180948952,9.976764354943361,3.925983489478758,-1000.0,0.0,-1000.0,0.0,1000.0,0.3783245547931695,0.674245261,-4.464100443,9.976896584,3.952488238,0.0,0.0,0.0,0.0
5.81,0.01,1.0,0.014850980782621715,1.367506021361792,6.403401764680814,0.0,0.37409201733935804,359.0913645887517,9.97662969606773,3.899696872561031,-1000.0,0.0,-1000.0,0.0,1000.0,0.380823978579358,0.673196124,-4.476248489,9.976764355,3.925983489,0.0,0.0,0.0,0.0
5.82,0.01,1.0,0.01484902339861352,1.3843529274763986,6.365954277716031,0.0,0.3766149667491076,361.1325431239433,9.976492544301118,3.873626064867525,-1000.0,0.0,-1000.0,0.0,1000.0,0.3833365211291076,0.672155438,-4.488294341,9.976629696,3.899696872,0.0,0.0,0.0,0.0
5.83,0.01,1.0,0.014847087105424839,1.4013585015393515,6.3282549506909085,0.0,0.3791510173148472,363.1758502762479,9.976352834441306,3.847768774168147,-1000.0,0.0,-1000.0,0.0,1000.0,0.3858622484048472,0.671123109,-4.500239029,9.976492544,3.873626064,0.0,0.0,0.0,0.0
5.84,0.01,1.0,0.014845171604163017,1.4185235595188375,6.290302489907139,0.0,0.3817002362640786,365.2211841749936,9.976210498982388,3.8221227389360166,-1000.0,0.0,-1000.0,0.0,1000.0,0.3884012267040786,0.670099044,-4.512083572,9.976352834,3.847768774,0.0,0.0,0.0,0.0
5.85,0.01,1.0,0.014843276611059475,1.4358489212895815,6.25209559545059,0.0,0.3842626911420166,367.26844450026056,9.976065468012187,3.7966857316261216,-1000.0,0.0,-1000.0,0.0,1000.0,0.3909535226320166,0.669083149,-4.52382897,9.976210499,3.822122739,0.0,0.0,0.0,0.0
5.86,0.01,1.0,0.014841401842574995,1.4533354106409768,6.213632961183925,0.0,0.3868384498194415,369.3175324125321,9.975917669104156,3.771455553831988,-1000.0,0.0,-1000.0,0.0,1000.0,0.3935192031494415,0.668075333,-4.535476207,9.976065468,3.796685731,0.0,0.0,0.0,0.0
5.87,0.01,1.0,0.01483954701387731,1.4709838552881431,6.1749132747276185,0.0,0.3894275804970116,371.3683505340767,9.975767027203366,3.7464300355199973,-1000.0,0.0,-1000.0,0.0,1000.0,0.3960983355670116,0.667075507,-4.547026252,9.975917669,3.771455553,0.0,0.0,0.0,0.0
5.88,0.01,1.0,0.014837711850559722,1.48879508688573,6.135935217449143,0.0,0.3920301516980231,373.4208029610326,9.975613464506264,3.7216070378970216,-1000.0,0.0,-1000.0,0.0,1000.0,0.39869098750802306,0.666083581,-4.55848006,9.975767027,3.746430035,0.0,0.0,0.0,0.0
5.89,0.01,1.0,0.014835896086672129,1.5067699410209672,6.096697464452844,0.0,0.39464623227274614,375.4747952035913,9.975456900333755,3.6969844520726767,-1000.0,0.0,-1000.0,0.0,1000.0,0.40129722694274617,0.665099467,-4.569838567,9.975613464,3.721607037,0.0,0.0,0.0,0.0
5.9,0.01,1.0,0.014834099449426744,1.5249092572328746,6.057198684566104,0.0,0.39727589139899894,377.5302341744006,9.975297250997196,3.672560194874061,-1000.0,0.0,-1000.0,0.0,1000.0,0.40391712217899894,0.664123078,-4.581102697,9.9754569,3.696984452,0.0,0.0,0.0,0.0
5.91,0.01,1.0,0.014832321688788988,1.5432138790106829,6.0174375403340346,0.0,0.3999191985787749,379.5870281758614,9.975134429656825,3.6483322158851657,-1000.0,0.0,-1000.0,0.0,1000.0,0.4065507418487749,0.663154327,-4.592273357,9.975297251,3.672560194,0.0,0.0,0.0,0.0
5.92,0.01,1.0,0.014830562538246899,1.5616846538069729,5.977412688014535,0.0,0.4025762236468465,381.64508684303104,9.97496834617215,3.6242984869209254,-1000.0,0.0,-1000.0,0.0,1000.0,0.40919815494684647,0.66219313,-4.603351441,9.975134429,3.648332215,0.0,0.0,0.0,0.0
5.93,0.01,1.0,0.014828821745441662,1.5803224330336259,5.937122777558031,0.0,0.40524703675948015,383.70432117606174,9.974798906943661,3.6004570097464708,-1000.0,0.0,-1000.0,0.0,1000.0,0.4118594307694802,0.661239401,-4.614337826,9.974968346,3.624298487,0.0,0.0,0.0,0.0
5.94,0.01,1.0,0.014827099072325567,1.5991280720684988,5.896566452615727,0.0,0.40793170840720655,385.76464345066506,9.974626014745445,3.5768058149618622,-1000.0,0.0,-1000.0,0.0,1000.0,0.41453463898720655,0.660293058,-4.625233375,9.974798907,3.600457009,0.0,0.0,0.0,0.0
5.95,0.01,1.0,0.014825394261862638,1.6181024302652713,5.855742350532122,0.0,0.4106303094117065,387.82596723796036,9.974449568547936,3.553342953912,-1000.0,0.0,-1000.0,0.0,1000.0,0.4172238496017065,0.659354019,-4.636038938,9.974626014,3.576805815,0.0,0.0,0.0,0.0
5.96,0.01,1.0,0.014823707083963007,1.6372463709454714,5.81464910233053,0.0,0.4133429109143339,389.88820740942066,9.97426946333013,3.530066509654921,-1000.0,0.0,-1000.0,0.0,1000.0,0.41992713291433387,0.6584222,-4.646755348,9.974449568,3.553342954,0.0,0.0,0.0,0.0
5.97,0.01,1.0,0.01482203730183024,1.65656076140147,5.773285332723545,0.0,0.41606958439333486,391.95128003469597,9.974085589880653,3.5069745876749217,-1000.0,0.0,-1000.0,0.0,1000.0,0.42264455961333486,0.657497522,-4.657383424,9.974269463,3.530066509,0.0,0.0,0.0,0.0
5.98,0.01,1.0,0.014820384678174708,1.6760464729066702,5.731649660107822,0.0,0.41881040164828,394.0151024514641,9.973897834586772,3.48406531783936,-1000.0,0.0,-1000.0,0.0,1000.0,0.42537620067827997,0.656579903,-4.667923973,9.97408559,3.506974587,0.0,0.0,0.0,0.0
5.99,0.01,1.0,0.014818748987546381,1.69570438069957,5.689740696571975,0.0,0.42156543481762915,396.0795931502458,9.973706079210553,3.461336856110226,-1000.0,0.0,-1000.0,0.0,1000.0,0.4281221274776291,0.655669266,-4.678377784,9.973897834,3.484065317,0.0,0.0,0.0,0.0
6.0,0.01,1.0,0.014817130002118819,1.7155353639998252,5.647557047884425,0.0,0.42433475635883566,398.1446718596053,9.973510200651129,3.438787381706992,-1000.0,0.0,-1000.0,0.0,1000.0,0.4308824116588357,0.65476553,-4.688745636,9.973706079,3.461336856,0.0,0.0,0.0,0.0
6.01,0.01,1.0,0.014815527509257239,1.7355403059894698,5.605097313515784,0.0,0.4271184390661266,400.2102594219857,9.973310070692325,3.4164150999495027,-1000.0,0.0,-1000.0,0.0,1000.0,0.4336571252561266,0.653868619,-4.69902829,9.9735102,3.438787381,0.0,0.0,0.0,0.0
6.02,0.01,1.0,0.014813941281325809,1.75572009380948,5.562360086632573,0.0,0.42991655605462675,402.27627786211644,9.973105555734243,3.3942182356582205,-1000.0,0.0,-1000.0,0.0,1000.0,0.4364463405946267,0.652978454,-4.709226493,9.97331007,3.4164151,0.0,0.0,0.0,0.0
6.03,0.01,1.0,0.014812371115860562,1.7760756185678044,5.519343954109018,0.0,0.43272918076984507,404.34265030560084,9.972896516507864,3.372195041519028,-1000.0,0.0,-1000.0,0.0,1000.0,0.43925013035984506,0.652094959,-4.719340981,9.973105556,3.394218235,0.0,0.0,0.0,0.0
6.04,0.01,1.0,0.014810816792962998,1.7966077753205676,5.476047496552629,0.0,0.4355563869845005,406.4093009866465,9.972682807771346,3.35034378819571,-1000.0,0.0,-1000.0,0.0,1000.0,0.4420685675645005,0.651218058,-4.729372473,9.972896516,3.372195041,0.0,0.0,0.0,0.0
6.05,0.01,1.0,0.01480927810867935,1.8173174630689282,5.432469288292029,0.0,0.4383982487996372,408.4761552189854,9.972464277986408,3.3286627715482373,-1000.0,0.0,-1000.0,0.0,1000.0,0.4449017255596372,0.650347676,-4.739321675,9.972682808,3.350343788,0.0,0.0,0.0,0.0
6.06,0.01,1.0,0.014807754863208244,1.8382055847413235,5.388607897418161,0.0,0.441254840636985,410.5431393995658,9.972240768973695,3.307150309771354,-1000.0,0.0,-1000.0,0.0,1000.0,0.447749678006985,0.649483737,-4.749189277,9.972464278,3.328662771,0.0,0.0,0.0,0.0
6.07,0.01,1.0,0.014806246852298423,1.8592730471917782,5.34446188578749,0.0,0.44412623724881756,412.61018094517704,9.972012115545073,3.285804740768484,-1000.0,0.0,-1000.0,0.0,1000.0,0.45061249892881755,0.648626168,-4.758975957,9.972240769,3.307150309,0.0,0.0,0.0,0.0
6.08,0.01,1.0,0.01480475387898547,1.8805207611791732,5.300029809052773,0.0,0.4470125137058765,414.6772083279862,9.971778145111339,3.264624424923159,-1000.0,0.0,-1000.0,0.0,1000.0,0.45349026264587655,0.647774894,-4.768682377,9.972012115,3.28580474,0.0,0.0,0.0,0.0
6.09,0.01,1.0,0.014803275746173223,1.9019496413535861,5.255310216677748,0.0,0.44991374540285173,416.7441510144801,9.971538677263185,3.243607742780036,-1000.0,0.0,-1000.0,0.0,1000.0,0.4563830438228517,0.646929842,-4.778309185,9.971778145,3.264624425,0.0,0.0,0.0,0.0
6.1,0.01,1.0,0.014801812274169707,1.923560606241061,5.210301651980094,0.0,0.45283000805052265,418.8109394808661,9.971293523323547,3.2227530988371416,-1000.0,0.0,-1000.0,0.0,1000.0,0.45929091743052264,0.646090938,-4.787857015,9.971538677,3.243607742,0.0,0.0,0.0,0.0
6.11,0.01,1.0,0.014800363259114864,1.9453545782087487,5.165002652153435,0.0,0.45576137768585817,420.8775051443082,9.971042485868681,3.202058911780205,-1000.0,0.0,-1000.0,0.0,1000.0,0.4622139587958582,0.645258111,-4.797326483,9.971293523,3.222753099,0.0,0.0,0.0,0.0
6.12,0.01,1.0,0.01479892853300874,1.967332483468995,5.119411748304409,0.0,0.45870793065960824,422.9437804058391,9.970785358215664,3.1815236277041827,-1000.0,0.0,-1000.0,0.0,1000.0,0.46515224353960827,0.644431288,-4.806718196,9.971042486,3.202058911,0.0,0.0,0.0,0.0
6.13,0.01,1.0,0.014797507900394954,1.9894952520269986,5.073527465501363,0.0,0.4616697436326806,425.00969860947896,9.970521923873468,3.1611457059325,-1000.0,0.0,-1000.0,0.0,1000.0,0.4681058475926806,0.643610396,-4.81603274,9.970785358,3.181523627,0.0,0.0,0.0,0.0
6.14,0.01,1.0,0.014796101183201613,2.0118438176722813,5.027348322806211,0.0,0.4646468935863521,427.0751939899012,9.97025195595442,3.1409236281677284,-1000.0,0.0,-1000.0,0.0,1000.0,0.47107484723635207,0.642795365,-4.82527069,9.970521924,3.161145706,0.0,0.0,0.0,0.0
6.15,0.01,1.0,0.014794708213037576,2.034379117936174,4.98087283333601,0.0,0.4676394578048592,429.14020172009174,9.969975216542924,3.1208558969941387,-1000.0,0.0,-1000.0,0.0,1000.0,0.4740593190248592,0.641986122,-4.834432603,9.970251956,3.140923628,0.0,0.0,0.0,0.0
6.16,0.01,1.0,0.014793328809045169,2.057102094060816,4.934099504313412,0.0,0.47064751388088055,431.2046578412963,9.969691456017552,3.1009410305182095,-1000.0,0.0,-1000.0,0.0,1000.0,0.47705933984088056,0.641182596,-4.843519021,9.969975216,3.120855897,0.0,0.0,0.0,0.0
6.17,0.01,1.0,0.014791962805207868,2.080013690957035,4.887026837118677,0.0,0.47367113971654207,433.2684992498083,9.969400412322473,3.081177567933509,-1000.0,0.0,-1000.0,0.0,1000.0,0.48007498688654204,0.640384717,-4.852530469,9.969691456,3.10094103,0.0,0.0,0.0,0.0
6.18,0.01,1.0,0.014790610025061629,2.1031148571738707,4.839653327373011,0.0,0.4767104135054316,435.3316637308297,9.96910181018401,3.0615640642928765,-1000.0,0.0,-1000.0,0.0,1000.0,0.4831063376254316,0.639592412,-4.861467458,9.969400412,3.081177568,0.0,0.0,0.0,0.0
6.19,0.01,1.0,0.014789270311410524,2.1264065448423617,4.791977464996233,0.0,0.4797654137475472,437.3940898584355,9.96879536026697,3.042099095876014,-1000.0,0.0,-1000.0,0.0,1000.0,0.4861534698675472,0.638805612,-4.87033048,9.96910181,3.061564064,0.0,0.0,0.0,0.0
6.2,0.01,1.0,0.01478794349331361,2.149889709621376,4.743997734295751,0.0,0.48283621922624437,439.45571706621837,9.968480758265754,3.0227812537106145,-1000.0,0.0,-1000.0,0.0,1000.0,0.4892164616662444,0.638024244,-4.879120009,9.96879536,3.042099096,0.0,0.0,0.0,0.0
6.21,0.01,1.0,0.014786629418607913,2.17356531066492,4.695712614049412,0.0,0.4859229090183578,441.5164855577745,9.96815768392395,3.0036091495000004,-1000.0,0.0,-1000.0,0.0,1000.0,0.49229539139835776,0.637248238,-4.887836506,9.968480758,3.022781253,0.0,0.0,0.0,0.0
6.22,0.01,1.0,0.01478532791805899,2.1974343105291245,4.647120577601023,0.0,0.4890255624803156,443.5763363350969,9.967825799975945,2.9845814084091633,-1000.0,0.0,-1000.0,0.0,1000.0,0.4953903377003156,0.636477522,-4.896480407,9.968157684,3.003609149,0.0,0.0,0.0,0.0
6.23,0.01,1.0,0.014784038840754406,2.2214976751341724,4.598220092969375,0.0,0.4921442592485383,445.63521115405183,9.967484751003187,2.9656966758299124,-1000.0,0.0,-1000.0,0.0,1000.0,0.4985013794985383,0.635712025,-4.905052135,9.9678258,2.984581408,0.0,0.0,0.0,0.0
6.24,0.01,1.0,0.014782762029762966,2.2457563736847064,4.549009622956198,0.0,0.49527907923000547,447.69305252570183,9.967134162196873,2.9469536123399545,-1000.0,0.0,-1000.0,0.0,1000.0,0.5016285959800054,0.634951675,-4.913552092,9.967484751,2.965696676,0.0,0.0,0.0,0.0
6.25,0.01,1.0,0.014781497340851692,2.2702113785817395,4.499487625273228,0.0,0.49843010259252474,449.74980369889084,9.96677363801813,2.9283508972529644,-1000.0,0.0,-1000.0,0.0,1000.0,0.5047720665825247,0.634196399,-4.921980658,9.967134162,2.946953612,0.0,0.0,0.0,0.0
6.26,0.01,1.0,0.014780244615755694,2.2948636653512655,4.4496525526731165,0.0,0.5015974097747553,451.80540859367704,9.966402760745584,2.9098872227400285,-1000.0,0.0,-1000.0,0.0,1000.0,0.5079318710447553,0.633446127,-4.930338195,9.966773638,2.928350897,0.0,0.0,0.0,0.0
6.27,0.01,1.0,0.014779003713788793,2.3197142125444024,4.399502853100513,0.0,0.5047810814512568,453.85981188567945,9.96602108889914,2.8915613005796277,-1000.0,0.0,-1000.0,0.0,1000.0,0.5111080892812567,0.632700783,-4.938625042,9.966402761,2.909887222,0.0,0.0,0.0,0.0
6.28,0.01,1.0,0.014777774482576056,2.3447640016385503,4.349036969853632,0.0,0.507981198547069,455.91295887799873,9.965628155527511,2.8733718554510697,-1000.0,0.0,-1000.0,0.0,1000.0,0.514300801497069,0.631960295,-4.946841516,9.966021089,2.8915613,0.0,0.0,0.0,0.0
6.29,0.01,1.0,0.014776556782798007,2.3700140169298516,4.298253341755862,0.0,0.5111978422171499,457.96479555485286,9.96522346634549,2.855317630064067,-1000.0,0.0,-1000.0,0.0,1000.0,0.5175100880971499,0.631224588,-4.954987911,9.965628155,2.873371855,0.0,0.0,0.0,0.0
6.3,0.01,1.0,0.014775350471453678,2.3954652454111027,4.247150403338619,0.0,0.5144310938405439,460.01526853109146,9.96480649770536,2.837397381484569,-1000.0,0.0,-1000.0,0.0,1000.0,0.5207360297105439,0.630493587,-4.963064496,9.965223466,2.85531763,0.0,0.0,0.0,0.0
6.31,0.01,1.0,0.01477415541459762,2.421118676640021,4.195726585061144,0.0,0.5176810350092405,462.0643250409832,9.9643766943852,2.8196098834653025,-1000.0,0.0,-1000.0,0.0,1000.0,0.5239787071692404,0.629767216,-4.971071514,9.964806497,2.837397381,0.0,0.0,0.0,0.0
6.32,0.01,1.0,0.014772971468619289,2.4469753025973695,4.143980313522208,0.0,0.5209477475114966,464.1119129307336,9.963933467174082,2.8019539227446786,-1000.0,0.0,-1000.0,0.0,1000.0,0.5272382014814967,0.629045397,-4.979009181,9.964376694,2.819609883,0.0,0.0,0.0,0.0
6.33,0.01,1.0,0.014771798501527038,2.473036117540115,4.0919100117150675,0.0,0.5242313133303533,466.1579806023373,9.96347619023253,2.7844283027236374,-1000.0,0.0,-1000.0,0.0,1000.0,0.5305145938603534,0.628328053,-4.986877686,9.963933467,2.801953922,0.0,0.0,0.0,0.0
6.34,0.01,1.0,0.014770636376912873,2.4993021178231434,4.039514099290531,0.0,0.5275318146211082,468.2024770326944,9.963004198203123,2.767031840489641,-1000.0,0.0,-1000.0,0.0,1000.0,0.5338079656611082,0.627615104,-4.994677186,9.96347619,2.784428302,0.0,0.0,0.0,0.0
6.35,0.01,1.0,0.014769484963258632,2.5257743017251855,3.986790992844773,0.0,0.5308493336986628,470.24535173295567,9.962516783043341,2.7497633682939537,-1000.0,0.0,-1000.0,0.0,1000.0,0.5371183983886628,0.626906469,-5.002407808,9.963004198,2.76703184,0.0,0.0,0.0,0.0
6.36,0.01,1.0,0.014768344131700658,2.5524536692474555,3.9337391062376277,0.0,0.5341839530191772,472.2865547352356,9.962013190549092,2.732621733017257,-1000.0,0.0,-1000.0,0.0,1000.0,0.5404459736691772,0.626202065,-5.010069645,9.962516783,2.749763368,0.0,0.0,0.0,0.0
6.37,0.01,1.0,0.014767213753075806,2.5793412218892873,3.8803568509426496,0.0,0.5375357551611641,474.32603656789445,9.961492616533015,2.715605795466173,-1000.0,0.0,-1000.0,0.0,1000.0,0.5437907732311641,0.625501807,-5.017662753,9.96201319,2.732621733,0.0,0.0,0.0,0.0
6.38,0.01,1.0,0.014766093704594564,2.6064379624163925,3.826642636413403,0.0,0.5409048228114275,476.3637482177913,9.960954202616815,2.698714431374628,-1000.0,0.0,-1000.0,0.0,1000.0,0.5471528789014275,0.624805609,-5.025187151,9.961492616,2.715605795,0.0,0.0,0.0,0.0
6.39,0.01,1.0,0.014764983854518276,2.63374489460515,3.772594870504709,0.0,0.5442912387397375,478.3996411254392,9.96039703159171,2.6819465285696977,-1000.0,0.0,-1000.0,0.0,1000.0,0.5505323725597375,0.624113382,-5.032642818,9.960954202,2.698714431,0.0,0.0,0.0,0.0
6.4,0.01,1.0,0.014763884083627896,2.6612630229510232,3.7182119599183867,0.0,0.54769508577272,480.43366715812977,9.959820122294024,2.6653009907790057,-1000.0,0.0,-1000.0,0.0,1000.0,0.55392933611272,0.623425034,-5.040029688,9.960397031,2.681946528,0.0,0.0,0.0,0.0
6.41,0.01,1.0,0.014762794262633732,2.688993352356658,3.6634923106956174,0.0,0.5511164467779646,482.4657785547452,9.959222423936062,2.6487767332421437,-1000.0,0.0,-1000.0,0.0,1000.0,0.5573438514979646,0.622740472,-5.047347648,9.959820122,2.665300991,0.0,0.0,0.0,0.0
6.42,0.01,1.0,0.014761714283130738,2.7169368878099016,3.608434328757874,0.0,0.554555404625552,484.49592794199947,9.958602809823402,2.6323726884157583,-1000.0,0.0,-1000.0,0.0,1000.0,0.560776000605552,0.622059598,-5.054596538,9.959222424,2.648776733,0.0,0.0,0.0,0.0
6.43,0.01,1.0,0.014760644017055293,2.7450946339844857,3.5530364204985654,0.0,0.5580120421595008,486.52406827774536,9.95796007037982,2.616087798457257,-1000.0,0.0,-1000.0,0.0,1000.0,0.5642258652695008,0.621382311,-5.061776139,9.95860281,2.632372688,0.0,0.0,0.0,0.0
6.44,0.01,1.0,0.014759583347202216,2.7734675948563003,3.497296993431635,0.0,0.5614864421739899,488.5501528037384,9.957292905389119,2.599921020518995,-1000.0,0.0,-1000.0,0.0,1000.0,0.5676935272539899,0.620708508,-5.068886178,9.95796007,2.616087798,0.0,0.0,0.0,0.0
