"Time","A (1)","C (1)","D (1)"
12.5,5.364376260500002,2.0647425123098655,2.5708812271901333
12.6,5.356167760700003,2.052365574815214,2.591466664484785
12.7,5.348121800000002,2.039950060799584,2.6119281392004146
12.8,5.340235160000002,2.0274995564672795,2.632265283532719
12.9,5.332504686000002,2.0150175489567155,2.652477765043283
13.0,5.324927285600002,2.002507428719164,2.672565285680834
13.1,5.317499927800002,1.989972491376324,2.6925275808236746
13.2,5.310219641500002,1.9774159401564126,2.7123644183435855
13.3,5.303083514600002,1.9648408877090142,2.732075597690984
13.4,5.296088692400002,1.9522503585983781,2.7516609490016197
13.5,5.289232377000002,1.9396472907768918,2.771120332223106
13.6,5.282511825700002,1.9270345380389104,2.7904536362610877
13.7,5.275924350300002,1.9144148715546547,2.8096607781453433
13.8,5.269467315600002,1.9017909821848595,2.828741702215139
13.9,5.263138138800001,1.889165481876878,2.8476963793231205
14.0,5.256934288100001,1.8765409058429041,2.8665248060570945
14.1,5.250853281900001,1.8639197141195145,2.8852270039804844
14.2,5.244892687600002,1.8513042935096984,2.9038030188903003
14.3,5.239050121000002,1.8386969589085536,2.922252920091445
14.4,5.233323245000002,1.8260999553123043,2.9405767996876944
14.5,5.227709768700002,1.8135154594093206,2.9587747718906785
14.6,5.222207446700002,1.800945580956305,2.976846972343694
14.7,5.216814078000003,1.788392364538792,2.994793557461207
14.8,5.211527505100004,1.7758577911151268,3.0126147037848727
14.9,5.2063456134000035,1.7633437792465767,3.0303106073534227
15.0,5.201266330000004,1.7508521869122122,3.047881483087787
15.1,5.1962876232000035,1.7383848126092178,3.065327564190781
15.2,5.191407501400003,1.7259433970392655,3.082649101560733
15.3,5.186624012500004,1.7135296242806,3.0998463632193984
15.4,5.181935243000003,1.7011451232469654,3.116919633753033
15.5,5.177339317300003,1.6887914689330132,3.1338692137669852
15.6,5.1728343971000035,1.6764701835478162,3.150695419352182
15.7,5.168418680300003,1.6641827381346117,3.1673985815653865
15.8,5.164090400500004,1.6519305535774191,3.183979045922579
15.9,5.159847826400004,1.6397150016971422,3.200437171902856
16.0,5.155689260900004,1.62753740663527,3.216773332464728
16.1,5.151613040500004,1.6153990459253043,3.232987913574694
16.2,5.147617534700004,1.603301151553529,3.2490813137464696
16.3,5.143701145200003,1.591244911208222,3.2650539435917767
16.4,5.139862305400004,1.5792314692179412,3.2809062253820573
16.5,5.136099479700004,1.567261927679467,3.2966385926205315
16.6,5.132411163000004,1.5553373473755285,3.3122514896244697
16.7,5.128795879800005,1.5434587490813982,3.3277453711186
16.8,5.125252184000005,1.5316271141619746,3.343120701838024
16.9,5.1217786581000055,1.519843385759938,3.3583779561400604
17.0,5.118373912600005,1.5081084697730762,3.373517617626922
17.1,5.115036585600005,1.496423235622885,3.3885401787771134
17.2,5.111765342100005,1.484788517314025,3.4034461405859733
17.3,5.108558873600005,1.4732051141847293,3.418236012215269
17.4,5.105415897400006,1.4616737919482563,3.4329103106517422
17.5,5.102335156300006,1.450195283325964,3.447469560374035
17.6,5.099315418000006,1.4387702889725984,3.4619142930274007
17.7,5.0963554745000055,1.4273994783923707,3.476245047107628
17.8,5.093454141800005,1.4160834905474131,3.4904623676525857
17.9,5.090610259300005,1.4048229347586911,3.5045668059413075
18.0,5.087822689500006,1.3936183912994402,3.5185589192005584
18.1,5.085090317300005,1.3824704123807086,3.53243927031929
18.2,5.082412049700005,1.3713795227290864,3.5462084275709125
18.3,5.079786815300005,1.3603462203576857,3.559866964342313
18.4,5.0772135641000045,1.3493709770309517,3.5734154588690474
18.5,5.074691266700005,1.33845423932185,3.5868544939781493
18.6,5.072218914100005,1.327596429061534,3.600184656838465
18.7,5.069795517400005,1.3167979438840332,3.613406538715966
18.8,5.067420107100005,1.306059158163527,3.626520734736472
18.9,5.0650917331000045,1.2953804232457897,3.639527843654209
19.0,5.062809464000004,1.2847620683738346,3.652428467626164
19.1,5.060572386900004,1.2742044011068447,3.665223211993154
19.2,5.0583796069000035,1.2637077080334402,3.677912685066558
19.3,5.056230246800004,1.2532722552788398,3.6904974979211587
19.4,5.054123446900004,1.2428982889074842,3.702978264192514
19.5,5.052058364400003,1.232586035719648,3.71535559988035
19.6,5.050034173300004,1.222335703542629,3.727630123157369
19.7,5.048050063900004,1.2121474819170361,3.739802454182962
19.8,5.046105242500004,1.2020215425772518,3.751873214922746
19.9,5.044198931100004,1.1919580399271124,3.7638430289728855
20.0,5.0423303672000035,1.1819571114113518,3.775712521388646
20.1,5.040498803300004,1.1720188781818577,3.78748231851814
20.2,5.038703506800005,1.1621434453592887,3.799153047840709
20.3,5.036943759600005,1.1523309025905923,3.8107253378094055
20.4,5.035218857700005,1.1425813246009824,3.822199817699015
20.5,5.033528111200005,1.132894771342408,3.8335771174575894
20.6,5.0318708437000055,1.1232712887375624,3.844857867562435
20.7,5.030246392300006,1.113710908819477,3.85604269888052
20.8,5.028654107200006,1.1042136502677304,3.8671322425322665
20.9,5.027093351400006,1.0947795188398235,3.878127129760173
21.0,5.025563500700006,1.0854085074997566,3.8890279918002397
21.1,5.024063943000006,1.0761005972418383,3.899835459758158
21.2,5.022594078600005,1.0668557569112804,3.910550164488716
21.3,5.021153319400006,1.0576739441210972,3.9211727364788995
21.4,5.019741089200006,1.0485551050653636,3.931703805734633
21.5,5.018356823000007,1.0394991753293454,3.9421440016706515
21.6,5.0169999671000065,1.0305060798955579,3.952493953004439
21.7,5.015669978800007,1.0215757335477702,3.962754287652227
21.8,5.014366326000007,1.0127080413704903,3.9729256326295066
21.9,5.013088487300007,1.0039028987459742,3.9830086139540226
22.0,5.011835951500007,0.9951601919482712,3.993003856551726
22.1,5.010608217600008,0.9864797982338542,4.0029119841661425
22.2,5.009404794400007,0.977861586329351,4.012733619270645
22.3,5.008225200600007,0.9693054164169166,4.02246938298308
22.4,5.007068964300007,0.9608111407167611,4.032119894983236
22.5,5.005935623000007,0.9523786035663712,4.041685773433626
22.6,5.004824723400007,0.9440076416979487,4.051167634902049
22.7,5.0037358210000065,0.9356980847120915,4.060566094287906
22.8,5.002668480400007,0.9274497548502472,4.06988176474975
22.9,5.001622274500006,0.919262467863954,4.079115257636044
23.0,5.000596784900006,0.9111360326814075,4.0882671824185906
23.1,4.999591601300006,0.903070252072365,4.097338146627633
23.2,4.998606321700006,0.8950649225104196,4.106328755789579
23.3,4.997640551900005,0.887119834733156,4.1152396133668425
23.4,4.996693905700005,0.8792347736002225,4.124071320699776
23.5,4.995766004300005,0.8714095187488254,4.132824476951173
23.6,4.994856476600005,0.8636438443471908,4.141499679052808
23.7,4.993964958800006,0.8559375195469862,4.150097521653013
23.8,4.993091094200006,0.8482903087322404,4.1586185970677585
23.9,4.992234533300006,0.8407019714672814,4.167063495232718
24.0,4.991394933400006,0.8331722629426979,4.175432803657301
24.1,4.990571958700006,0.8257009339193588,4.183727107380641
24.2,4.989765280000006,0.8182877310709947,4.191946988929004
24.3,4.988974574600006,0.810932397124365,4.200093028275634
24.4,4.988199526200006,0.8036346709980361,4.208165802801963
24.5,4.987439824800006,0.7963942879397718,4.216165887260227
24.6,4.986695166500006,0.7892109797620643,4.224093853737935
24.7,4.985965253400006,0.7820844749758159,4.231950271624184
24.8,4.985249793600006,0.7750144988231905,4.239735707576809
24.9,4.984548500900005,0.7680007736086442,4.247450725491356
25.0,4.983861094700005,0.7610430188276557,4.255095886472344
25.1,4.983187300000005,0.7541409511946782,4.262671748805322
25.2,4.982526847400005,0.74729428467081,4.27017886792919
25.3,4.981879472600005,0.7405027309886988,4.277617796411302
25.4,4.981244916700005,0.7337659993762109,4.284989083923789
25.5,4.980622925800005,0.7270837969793601,4.29229327722064
25.6,4.980013251200004,0.7204558286840201,4.299530920115981
25.7,4.979415648900004,0.7138817976359212,4.3067025534640795
25.8,4.978829880000004,0.7073614048599575,4.313808715140043
25.9,4.978255710100004,0.7008943498783013,4.3208499400216995
26.0,4.9776929095000035,0.6944803305263502,4.327826759973651
26.1,4.977141253100004,0.6881190430690137,4.334739703830988
26.2,4.976600520200004,0.6818101824153432,4.341589297384659
26.3,4.9760704945000045,0.6755534421320217,4.34837606336798
26.4,4.975550964000004,0.6693485145562241,4.355100521443777
26.5,4.975041720900005,0.6631950909073511,4.361763188192651
26.6,4.974542561500004,0.6570928613976539,4.368364577102348
26.7,4.974053286100005,0.6510415153417567,4.3749051985582454
26.8,4.973573699000005,0.6450407411655878,4.381385559834414
26.9,4.973103608400004,0.6390902265147258,4.3878061650852755
27.0,4.972642826200004,0.6331896584611646,4.394167515338837
27.1,4.972191168100004,0.6273387234095218,4.40047010849048
27.2,4.971748453400004,0.6215371073026811,4.406714439297321
27.3,4.971314505100004,0.6157844955268847,4.412900999373118
27.4,4.970889149500004,0.6100805733152798,4.4190302771847225
27.5,4.970472216500004,0.6044250254509355,4.425102758049067
27.6,4.9700635394000034,0.5988175364703261,4.4311189241296765
27.7,4.969662954600003,0.5932577909642883,4.437079254435714
27.8,4.9692703019000035,0.5877454732789761,4.442984224821026
27.9,4.968885424300003,0.5822802677172986,4.448834307982703
28.0,4.968508167800003,0.5768618587383532,4.454629973461649
28.1,4.968138381400003,0.5714899309558721,4.4603716876441295
28.2,4.967775917300003,0.5661641689376805,4.4660599137623205
28.3,4.967420630500003,0.560884257604159,4.471695111895842
28.4,4.967072378800004,0.5556498822247369,4.477277738975265
28.5,4.966731023000004,0.5504607282154139,4.482808248784588
28.6,4.966396426500004,0.5453164815353111,4.488287091964691
28.7,4.966068455400004,0.5402168285817628,4.493714716018239
28.8,4.965746978600004,0.5351614560864555,4.499091565313546
28.9,4.965431867400004,0.530150051510108,4.504418081089893
29.0,4.965122995900004,0.5251823026372097,4.5096947014627915
29.1,4.964820240400004,0.5202578981698099,4.514921861430191
29.2,4.964523479900004,0.51537652722088,4.520099992879121
29.3,4.964232595600004,0.5105378798077315,4.52522952459227
29.4,4.9639474712000045,0.5057416465445143,4.5303108822554865
29.5,4.963667992700005,0.5009875188352801,4.5353444884647205
29.6,4.963394048300005,0.4962751889656257,4.540330762734375
29.7,4.963125528300005,0.4916043501934221,4.5452701215065785
29.8,4.962862325400005,0.4869746964406353,4.550162978159365
29.9,4.962604334200004,0.4823859227842278,4.5550097430157725
30.0,4.9623514516000045,0.477837725046658,4.5598108233533425
30.1,4.962103576400005,0.4733298001864702,4.56456662341353
30.2,4.961860609500005,0.4688618460879867,4.569277544412014
30.3,4.961622453700005,0.4644335617510991,4.573943984548902
30.4,4.961389013700005,0.46004464728016914,4.578566339019831
30.5,4.961160196100005,0.4556948038730377,4.5831450000269625
30.6,4.960935909400005,0.4513837338101456,4.587680356789854
30.7,4.960716063800005,0.44711114064276486,4.592172795557236
30.8,4.960500571500004,0.44287672888184754,4.596622699618154
30.9,4.960289346200004,0.4386802044859867,4.601030449314015
31.0,4.960082303500005,0.4345212744490043,4.6053964220509975
31.1,4.959879360500005,0.4303996471876575,4.609720992312345
31.2,4.959680436000005,0.42631503232847734,4.614004531671524
31.3,4.959485450500004,0.42226714069573035,4.618247408804271
31.4,4.959294326000005,0.41825568449850514,4.622449989501496
31.5,4.9591069860000045,0.41428037731693246,4.626612636683069
31.6,4.958923355600005,0.41034093398904226,4.630735710410959
31.7,4.958743361300005,0.40643707079724994,4.634819567902752
31.8,4.958566931100005,0.4025685053544829,4.638864563545519
31.9,4.958393994500005,0.3987349565909423,4.642871048909059
32.0,4.958224482200005,0.39493614503950025,4.6468393727605015
32.1,4.958058326500004,0.39117179242174666,4.650769881078255
32.2,4.957895460900004,0.3874416220341685,4.654662917065833
32.3,4.957735820300004,0.38374535853347497,4.658518821166527
32.4,4.957579340800004,0.38008272812206645,4.662337931077935
32.5,4.957425959800004,0.3764534584331539,4.666120581766847
32.6,4.957275615900003,0.3728572786160232,4.669867105483979
32.7,4.957128249000004,0.3692939192214479,4.6735778317785535
32.8,4.956983800200003,0.3657631122872468,4.677253087512755
32.9,4.956842211700003,0.3622645914229874,4.6808931968770136
33.0,4.956703426800003,0.3587980917943493,4.684498481405652
33.1,4.956567390000004,0.3553633500081372,4.688069259991864
33.2,4.956434046900004,0.35196010419744356,4.691605848902557
33.3,4.956303344200004,0.34858809400646246,4.695108561793538
33.4,4.956175229600004,0.34524706067495325,4.698577709725047
33.5,4.956049651800004,0.3419367470223678,4.702013601177632
33.6,4.9559265606000045,0.33865689733262805,4.705416542067372
33.7,4.955805906800004,0.33540725743905697,4.708786835760943
33.8,4.955687642100004,0.3321875748084634,4.712124783091537
33.9,4.9555717192000035,0.3289975984253864,4.715430682374614
34.0,4.955458091700004,0.3258370788764958,4.718704829423505
34.1,4.9553467142000045,0.32270576823514924,4.7219475175648515
34.2,4.955237542100004,0.3196034202456023,4.725159037654398
34.3,4.9551305318000045,0.31652979010737925,4.728339678092621
34.4,4.955025640400004,0.31348463475929816,4.731489724840702
34.5,4.954922826000004,0.3104677125636597,4.7346094614363405
34.6,4.954822047500004,0.30747878349108676,4.737699169008913
34.7,4.954723264500004,0.3045176092040224,4.740759126295978
34.8,4.9546264376000035,0.3015839527413919,4.7437896096586085
34.9,4.954531528000003,0.29867757890291197,4.746790893097089
35.0,4.954438497700003,0.29579825403256843,4.749763248267432
35.1,4.954347309500003,0.29294574600324985,4.752706944496751
35.2,4.954257927000002,0.29011982420153504,4.755622248798466
35.3,4.954170314400002,0.2873202597116346,4.7585094258883665
35.4,4.954084436600002,0.2845468251989972,4.761368738201004
35.5,4.954000259300002,0.2817992947950754,4.764200445904926
35.6,4.953917748800002,0.2790774442817411,4.76700480691826
35.7,4.953836872100002,0.27638105097536225,4.769782076924638
35.8,4.953757596900002,0.2737098937115347,4.772532509388466
35.9,4.953679891500002,0.27106375292946605,4.775256355570534
36.0,4.953603724700002,0.2684424107555228,4.777953864544477
36.1,4.953529066100002,0.2658456506879366,4.780625283212063
36.2,4.953455885900002,0.2632732577821579,4.783270856317842
36.3,4.953384154700002,0.26072501883436466,4.785890826465636
36.4,4.953313843900002,0.25820072196613436,4.788485434133866
36.5,4.953244925400002,0.25570015690976233,4.791054917690238
36.6,4.953177371500002,0.2532231150917356,4.793599513408266
36.7,4.953111155300002,0.2507693892178691,4.796119455482132
36.8,4.953046250300003,0.24833877365858287,4.798614976041418
36.9,4.952982630500003,0.24593106433283668,4.801086305167164
37.0,4.952920270400003,0.24354605869272267,4.803533670907278
37.1,4.952859145100002,0.24118355560870844,4.8059572992912925
37.2,4.952799230200002,0.2388433554550252,4.808357414344976
37.3,4.952740501700002,0.2365252601942074,4.810734238105794
37.4,4.952682936100002,0.2342290732617866,4.8130879906382145
37.5,4.952626510400002,0.2319545995516355,4.815418890048365
37.6,4.952571202000002,0.2297016455009583,4.817727152499042
37.7,4.952516988800002,0.22747001897543304,4.820012992224568
37.8,4.952463849000002,0.22525952945400127,4.822276621546
37.9,4.952411761500001,0.2230699876148087,4.824518250885193
38.0,4.952360705400001,0.22090120582078218,4.826738088779219
38.1,4.952310660300001,0.21875299780436003,4.828936341895641
38.2,4.952261606100001,0.21662517885286894,4.831113215047132
38.3,4.952213523300001,0.21451756549454737,4.833268911205454
38.4,4.9521663926000015,0.2124299758842047,4.835403631515796
38.5,4.952120195100001,0.21036222958803386,4.837517575311967
38.6,4.952074912400001,0.20831414747006585,4.839610940129934
38.7,4.952030526300001,0.20628555197776088,4.841683921722239
38.8,4.951987019200001,0.20427626672824678,4.843736714071753
38.9,4.9519443735,0.20228611709368968,4.84576950940631
39.0,4.9519025723,0.20031492948732058,4.847782498212679
39.1,4.9518615988,0.19836253195008582,4.849775869249913
39.2,4.9518214366,0.1964287538359464,4.851749809564053
39.3,4.9517820697,0.194513425798813,4.853704504501186
39.4,4.9517434823,0.1926163799786146,4.855640137721385
39.5,4.951705659000001,0.1907374497875095,4.857556891212489
39.6,4.951668584700001,0.1888764699967273,4.859454945303272
39.7,4.951632244500002,0.18703327682254844,4.861334478677451
39.8,4.951596623900002,0.18520770771292175,4.863195668387077
39.9,4.9515617086000026,0.1833996015342124,4.865038689865787
40.0,4.951527484700002,0.1816087983580858,4.866863716941913
40.1,4.951493938400002,0.17983513974801896,4.86867092185198
40.2,4.951461056400002,0.1780784683464505,4.870460475253549
40.3,4.9514288255000025,0.17633862826205124,4.8722325462379485
40.4,4.951397232800003,0.17461546485613136,4.873987302343869
40.5,4.9513662657000035,0.17290882473017716,4.875724909569823
40.6,4.951335911800004,0.171218555813012,4.877445532386988
40.7,4.951306158900004,0.16954450734758958,4.8791493337524106
40.8,4.951276995200004,0.16788652967891468,4.880836475121085
40.9,4.951248409000004,0.16624447454158217,4.8825071164584175
41.0,4.951220388800005,0.16461819494644941,4.8841614162535505
41.1,4.951192923500005,0.16300754496893327,4.885799531531067
41.2,4.951166002000005,0.1614123801364246,4.887421617863576
41.3,4.951139613600005,0.15983255701583407,4.889027829384167
41.4,4.951113747700005,0.15826793350175367,4.890618318798247
41.5,4.951088394000005,0.1567183686042429,4.892193237395758
41.6,4.951063542300005,0.1551837226367331,4.893752735063268
41.7,4.951039182700005,0.15366385700405502,4.895296960295946
41.8,4.951015305500005,0.1521586342910811,4.8968260602089195
41.9,4.9509919011000045,0.15066791835048537,4.898340180549515
42.0,4.950968960100004,0.14919157419062729,4.899839465709373
42.1,4.950946473400004,0.1477294678645504,4.90132405873545
42.2,4.950924431900004,0.14628146675809298,4.902794101341907
42.3,4.950902826900004,0.1448474391786194,4.9042497339213815
42.4,4.950881649700004,0.14342725474385754,4.9056910955561435
42.5,4.950860891800004,0.14202078416985747,4.907118324030144
42.6,4.950840545000004,0.14062789916056112,4.90853155583944
42.7,4.950820601100004,0.13924847269647728,4.909930926203524
42.8,4.950801052100004,0.13788237882297674,4.911316569077024
42.9,4.950781890200004,0.13652949263969613,4.912688617160304
43.0,4.950763107700004,0.13518969038955006,4.914047201910451
43.1,4.950744697100004,0.13386284934785325,4.915392453552148
43.2,4.950726651100004,0.13254884781204826,4.916724501087953
43.3,4.950708962400004,0.1312475652905383,4.918043472309463
43.4,4.950691624000004,0.12995888219213286,4.919349493807868
43.5,4.950674628900003,0.12868268011559383,4.920642690984407
43.6,4.9506579703000035,0.12741884163879164,4.921923188061209
43.7,4.950641641600003,0.1261672503089632,4.923191108091037
43.8,4.950625636200003,0.12492779083206984,4.92444657296793
43.9,4.950609947700003,0.12370034886226415,4.925689703437735
44.0,4.9505945699000025,0.1224848109924559,4.926920619107543
44.1,4.950579496600002,0.12128106494397406,4.928139438456025
44.2,4.950564721800003,0.12008899935633582,4.9293462788436635
44.3,4.950550239500003,0.11890850397711374,4.930541256522885
44.4,4.950536044000003,0.11773946935240508,4.931724486647594
44.5,4.950522129600004,0.11658178711739198,4.932896083282607
44.6,4.950508490700004,0.11543534988600268,4.934056159413996
44.7,4.950495121900004,0.11430005114167138,4.935204826958327
44.8,4.950482017800004,0.11317578542768997,4.9363421967723085
44.9,4.950469173200005,0.11206244813765852,4.937468378662341
45.0,4.950456582900005,0.11095993570602836,4.93858348139397
45.1,4.950444241900005,0.10986814539874185,4.939687612701257
45.2,4.950432145300005,0.10878697540446078,4.940780879295538
45.3,4.9504202882000055,0.10771632492488653,4.941863386875112
45.4,4.950408665900005,0.10665609396567696,4.942935240134322
45.5,4.950397273700005,0.1056061835274504,4.943996542772548
45.6,4.950386107100004,0.104566495396882,4.945047397503116
45.7,4.950375161600005,0.10353693233788601,4.946087906062113
45.8,4.950364432900005,0.10251739788288847,4.94711816921711
45.9,4.9503539166000055,0.1015077966236854,4.948138286776313
46.0,4.950343608600005,0.10050803380289541,4.949148357597103
46.1,4.950333504700005,0.0995180157054905,4.950148479594508
46.2,4.950323600800004,0.09853764944942112,4.951138749750577
46.3,4.950313893000005,0.09756684287782622,4.952119264122172
46.4,4.950304377500005,0.09660550465131898,4.95309011784868
46.5,4.950295050400005,0.09565354443885661,4.954051405161142
46.6,4.950285908000005,0.09471087260920179,4.955003219390797
46.7,4.950276946600004,0.09377740042296287,4.955945652977036
46.8,4.950268162700004,0.09285303982471667,4.956878797475282
46.9,4.950259552700004,0.09193770373470754,4.957802743565291
47.0,4.950251113200004,0.09103130574063484,4.958717581059363
47.1,4.950242840800004,0.09013376029001455,4.959623398909984
47.2,4.950234732200004,0.08924498258212238,4.960520285217876
47.3,4.950226784200004,0.08836488856051387,4.961408327239485
47.4,4.9502189935000045,0.08749339510462154,4.962287611395377
47.5,4.950211357100005,0.0866304196224366,4.963158223277562
47.6,4.950203871900005,0.08577588044325607,4.964020247656743
