	time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	RATP	fba__R1	fba__R2	fba__R3	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	Vmax_RATP	atp_tot	bounds__lb_EX_adp_fba	bounds__lb_EX_atp_fba	bounds__lb_EX_glc_fba	bounds__lb_EX_pyr_fba	bounds__ub_EX_adp_fba	bounds__ub_EX_atp_fba	bounds__ub_EX_glc_fba	bounds__ub_EX_pyr_fba	c3_tot	dt	fba__ub_R3	fba__ub_default	fba__zero	k_RATP	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
9.1	9.1	0.604003205133219	2.395996794866768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45000000000002527	9.099999999999984	-1.0	1.0	-0.5	1.0	0.9599358459892021	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.999999999999987	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000034	0.1	1.0	1000.0	0.0	0.1	-6.04003205133219	-23.959967948667682	-4.500000000000252	-90.99999999999983	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.200000000000001	9.200000000000001	0.6000000000029794	2.3999999999970107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40000000000001923	9.199999999999983	-1.0	1.0	-0.5	1.0	0.9599999999999521	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.9999999999999902	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000021	0.1	1.0	1000.0	0.0	0.1	-6.000000000029793	-23.999999999970107	-4.000000000000192	-91.99999999999983	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.3	9.3	0.5960031948932201	2.4039968051067713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35000000000002374	9.299999999999983	-1.0	1.0	-0.5	1.0	0.9600638468084084	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.999999999999991	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.00000000000003	0.1	1.0	1000.0	0.0	0.1	-5.9600319489322	-24.03996805106771	-3.500000000000237	-92.99999999999983	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.4	9.4	0.5920127592061355	2.407987240793857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3000000000000283	9.399999999999983	-1.0	1.0	-0.5	1.0	0.9601273888585068	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.999999999999993	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000039	0.1	1.0	1000.0	0.0	0.1	-5.9201275920613545	-24.07987240793857	-3.000000000000283	-93.99999999999982	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.5	9.5	0.5880286625869545	2.41197133741304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2500000000000272	9.499999999999982	-1.0	1.0	-0.5	1.0	0.96019062856705	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.9999999999999947	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000037	0.1	1.0	1000.0	0.0	0.1	-5.8802866258695445	-24.1197133741304	-2.500000000000272	-94.99999999999982	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.600000000000001	9.600000000000001	0.5840508749212457	2.415949125078751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000000002602	9.599999999999982	-1.0	1.0	-0.5	1.0	0.9602535683240931	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.9999999999999964	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000034	0.1	1.0	1000.0	0.0	0.1	-5.840508749212457	-24.159491250787507	-2.0000000000002602	-95.99999999999982	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.700000000000001	9.700000000000001	0.5800793663322619	2.4199206336677355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1500000000000249	9.699999999999982	-1.0	1.0	-0.5	1.0	0.9603162104933239	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.9999999999999973	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000032	0.1	1.0	1000.0	0.0	0.1	-5.800793663322619	-24.199206336677353	-1.500000000000249	-96.99999999999982	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.8	9.8	0.5761141071783218	2.4238858928216778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10000000000002433	9.799999999999981	-1.0	1.0	-0.5	1.0	0.9603785574124347	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	2.9999999999999996	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.00000000000003	0.1	1.0	1000.0	0.0	0.1	-5.761141071783218	-24.238858928216775	-1.0000000000002434	-97.9999999999998	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
9.9	9.9	0.5721550680502152	2.427844931949785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050000000000021846	9.89999999999998	-1.0	1.0	-0.5	1.0	0.9604406113934894	0.5	0.5	1.0	1.0	-1.0	0.5	-1.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000025	0.1	1.0	1000.0	0.0	0.1	-5.721550680502152	-24.278449319497845	-0.5000000000002184	-98.9999999999998	-1.0	1.0	-0.5	1.0	1000.0	1000.0	1000.0	1000.0
10.0	10.0	0.5682022197686996	2.4317977802313013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2684111533610718e-14	9.99999999999998	-4.5368223067221436e-13	4.5368223067221436e-13	-2.2684111533610718e-13	4.5368223067221436e-13	0.9605023747232829	2.2684111533610718e-13	2.2684111533610718e-13	4.5368223067221436e-13	4.5368223067221436e-13	-4.5368223067221436e-13	2.2684111533610718e-13	-4.5368223067221436e-13	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000027	0.1	1.0	1000.0	0.0	0.1	-5.682022197686996	-24.317977802313013	-2.2684111533610718e-13	-99.9999999999998	-4.5368223067221436e-13	4.5368223067221436e-13	-2.2684111533610718e-13	4.5368223067221436e-13	1000.0	1000.0	1000.0	1000.0
10.100000000000001	10.100000000000001	0.6641756266129247	2.335824373387075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9589461370480715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-6.641756266129247	-23.35824373387075	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.200000000000001	10.200000000000001	0.7599872925436971	2.240012707456303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9572651893379227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-7.599872925436971	-22.400127074563027	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.3	10.3	0.8556239988134192	2.144376001186582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9554441858462526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-8.556239988134191	-21.443760011865816	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.4	10.4	0.9510708669172825	2.0489291330827193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9534651941469348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-9.510708669172825	-20.489291330827193	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.5	10.5	1.0463110729529381	1.953688927047062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9513071338687175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-10.463110729529381	-19.53688927047062	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.600000000000001	10.600000000000001	1.1413254986605925	1.8586745013394077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9489450646691848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-11.413254986605924	-18.586745013394076	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.700000000000001	10.700000000000001	1.2360923017569767	1.7639076982430235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9463492746479544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-12.360923017569766	-17.639076982430232	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.8	10.8	1.3305863824185047	1.6694136175814955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9434841017349669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-13.305863824185046	-16.694136175814954	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
10.9	10.9	1.424778714758628	1.5752212852413723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9403063936203558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-14.247787147586278	-15.752212852413722	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.0	11.0	1.5186355008527497	1.4813644991472505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9367634722709881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-15.186355008527496	-14.813644991472504	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.100000000000001	11.100000000000001	1.612117088726506	1.3878829112734943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9327904102921586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-16.12117088726506	-13.878829112734943	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.200000000000001	11.200000000000001	1.7051765723185353	1.294823427681465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.928306337551109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-17.05176572318535	-12.948234276814649	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.3	11.3	1.7977579569391413	1.202242043060859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9232093599397584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-17.977579569391413	-12.02242043060859	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.4	11.4	1.889793722064643	1.1102062779353572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9173694585599055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-18.89793722064643	-11.102062779353572	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.5	11.5	1.9812015344587812	1.018798465541219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9106183972538565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-19.81201534458781	-10.187984655412189	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.600000000000001	11.600000000000001	2.071879742034204	0.9281202579657951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.9027351136939401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.999999999999999	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-20.71879742034204	-9.28120257965795	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.700000000000001	11.700000000000001	2.1617010845517264	0.8382989154482743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.8934241547617853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-21.617010845517264	-8.382989154482742	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.8	11.8	2.250503743102253	0.7494962568977486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.8822831776031749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000018	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-22.50503743102253	-7.494962568977486	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
11.9	11.9	2.338078332892664	0.6619216671073386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.8687529121206733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-23.38078332892664	-6.619216671073385	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.0	12.0	2.4241485786072325	0.5758514213927689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.8520384853316965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000013	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-24.241485786072325	-5.758514213927689	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.100000000000001	12.100000000000001	2.5083419551644686	0.49165804483553127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.8309834525654123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-25.083419551644685	-4.916580448355313	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.200000000000001	12.200000000000001	2.590144159656864	0.4098558403431352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.803866128251665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.9999999999999996	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-25.90144159656864	-4.098558403431352	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.3	12.3	2.6688275380411652	0.33117246195883415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.7680742421589358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.9999999999999996	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-26.68827538041165	-3.3117246195883414	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.4	12.4	2.7433391623200243	0.2566608376799723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.7196215860129593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.9999999999999964	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-27.43339162320024	-2.5666083767997225	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.5	12.5	2.812135634823988	0.18786436517601113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.6526141749470928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.999999999999999	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-28.12135634823988	-1.8786436517601113	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.600000000000001	12.600000000000001	2.8729901080452795	0.1270098919547216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.5594905616714466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000013	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-28.729901080452795	-1.2700989195472159	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.700000000000001	12.700000000000001	2.922975702789262	0.07702429721074262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.4351057929581682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000044	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.229757027892617	-0.7702429721074262	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.8	12.8	2.9592671355231657	0.040732864476837875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.289433918852279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000036	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.592671355231655	-0.4073286447683787	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
12.9	12.9	2.98131826131951	0.018681738680493967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.1574103892325637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000004	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.8131826131951	-0.18681738680493964	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.0	13.0	2.992327525760599	0.007672474239407975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.07125752699198083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000007	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.92327525760599	-0.07672474239407974	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.100000000000001	13.100000000000001	2.997041222669259	0.002958777330749931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.028737494825186262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000009	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.970412226692588	-0.02958777330749931	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.200000000000001	13.200000000000001	2.998891202694469	0.0011087973055370632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.010966378149929212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000006	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.98891202694469	-0.011087973055370631	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.3	13.3	2.9995892389899375	0.00041076101006640517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.004090806661899768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000004	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.995892389899375	-0.004107610100664051	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.4	13.4	2.9998484971943897	0.0001515028056126264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.0015127362183139997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000002	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.998484971943896	-0.0015150280561262639	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.5	13.5	2.999944211860647	5.578813935771444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.0005575703354613799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000005	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999442118606467	-0.0005578813935771444	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.600000000000001	13.600000000000001	2.99997946945316	2.0530546844859253e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	0.00020526332676513566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000005	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999794694531598	-0.00020530546844859253	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
