time,lb_EX_pyr,ub_EX_pyr,lb_EX_glc,ub_EX_glc,lb_EX_adp,ub_EX_adp,lb_EX_atp,ub_EX_atp,pEX_pyr,pEX_glc,pEX_adp,pEX_atp,pyr,glc,adp,atp,dummy_S,bounds__fbalb_EX_pyr,bounds__fbalb_EX_glc,bounds__fbalb_EX_adp,bounds__fbalb_EX_atp,fba__atp,fba__adp,fba__glc,fba__pyr,fba__fru16bp,fba__pg2
8100.0,-81.00000000000006,1000.0,-9.500000000000002,1000.0,-6.4439416843826445,1000.0,-23.556058315617392,1000.0,0.001,-5.0E-4,-0.001,0.001,8.100000000000007,0.9500000000000003,0.6443941684382645,2.355605831561739,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8200.0,-82.00000000000007,1000.0,-9.000000000000004,1000.0,-6.403252247502308,1000.0,-23.596747752497723,1000.0,0.001,-5.0E-4,-0.001,0.001,8.200000000000008,0.9000000000000004,0.6403252247502308,2.3596747752497724,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8300.0,-83.00000000000007,1000.0,-8.5,1000.0,-6.362630010490156,1000.0,-23.637369989509875,1000.0,0.001,-5.0E-4,-0.001,0.001,8.300000000000008,0.8500000000000001,0.6362630010490156,2.3637369989509875,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8400.0,-84.00000000000009,1000.0,-7.999999999999992,1000.0,-6.3220746414938604,1000.0,-23.677925358506172,1000.0,0.001,-5.0E-4,-0.001,0.001,8.40000000000001,0.7999999999999993,0.6322074641493861,2.3677925358506173,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8500.0,-85.0000000000001,1000.0,-7.499999999999992,1000.0,-6.281585811383442,1000.0,-23.71841418861659,1000.0,0.001,-5.0E-4,-0.001,0.001,8.50000000000001,0.7499999999999992,0.6281585811383442,2.371841418861659,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8600.0,-86.0000000000001,1000.0,-6.999999999999996,1000.0,-6.241163193720098,1000.0,-23.75883680627993,1000.0,0.001,-5.0E-4,-0.001,0.001,8.60000000000001,0.6999999999999996,0.6241163193720098,2.375883680627993,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8700.0,-87.00000000000007,1000.0,-6.4999999999999964,1000.0,-6.2008064647255035,1000.0,-23.79919353527452,1000.0,0.001,-5.0E-4,-0.001,0.001,8.700000000000008,0.6499999999999997,0.6200806464725503,2.379919353527452,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8800.0,-88.00000000000009,1000.0,-5.999999999999989,1000.0,-6.160515303251551,1000.0,-23.83948469674847,1000.0,0.001,-5.0E-4,-0.001,0.001,8.80000000000001,0.599999999999999,0.6160515303251551,2.383948469674847,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8900.0,-89.00000000000009,1000.0,-5.4999999999999964,1000.0,-6.120289390750535,1000.0,-23.879710609249482,1000.0,0.001,-5.0E-4,-0.001,0.001,8.90000000000001,0.5499999999999997,0.6120289390750535,2.3879710609249485,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,-90.00000000000007,1000.0,-5.000000000000001,1000.0,-6.080128411245768,1000.0,-23.91987158875425,1000.0,0.001,-5.0E-4,-0.001,0.001,9.000000000000007,0.5000000000000001,0.6080128411245769,2.391987158875425,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9100.0,-91.00000000000009,1000.0,-4.5,1000.0,-6.040032051302623,1000.0,-23.9599679486974,1000.0,0.001,-5.0E-4,-0.001,0.001,9.100000000000009,0.45000000000000007,0.6040032051302623,2.39599679486974,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9200.0,-92.00000000000007,1000.0,-4.000000000000004,1000.0,-5.999999999999993,1000.0,-24.00000000000003,1000.0,0.001,-5.0E-4,-0.001,0.001,9.200000000000008,0.40000000000000047,0.5999999999999993,2.400000000000003,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9300.0,-93.00000000000009,1000.0,-3.499999999999993,1000.0,-5.960031948902163,1000.0,-24.039968051097862,1000.0,0.001,-5.0E-4,-0.001,0.001,9.30000000000001,0.3499999999999993,0.5960031948902164,2.403996805109786,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9400.0,-94.00000000000009,1000.0,-2.999999999999997,1000.0,-5.920127592031088,1000.0,-24.07987240796893,1000.0,0.001,-5.0E-4,-0.001,0.001,9.40000000000001,0.2999999999999997,0.5920127592031088,2.4079872407968934,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9500.0,-95.00000000000009,1000.0,-2.499999999999998,1000.0,-5.8802866258390525,1000.0,-24.11971337416097,1000.0,0.001,-5.0E-4,-0.001,0.001,9.500000000000009,0.24999999999999978,0.5880286625839053,2.411971337416097,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9600.0,-96.00000000000009,1000.0,-2.000000000000008,1000.0,-5.840508749181745,1000.0,-24.159491250818277,1000.0,0.001,-5.0E-4,-0.001,0.001,9.600000000000009,0.20000000000000082,0.5840508749181745,2.415949125081828,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9700.0,-97.0000000000001,1000.0,-1.500000000000002,1000.0,-5.800793663291689,1000.0,-24.199206336708333,1000.0,0.001,-5.0E-4,-0.001,0.001,9.70000000000001,0.15000000000000022,0.5800793663291689,2.4199206336708334,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9800.0,-98.00000000000009,1000.0,-1.0000000000000036,1000.0,-5.7611410717520695,1000.0,-24.238858928247957,1000.0,0.001,-5.0E-4,-0.001,0.001,9.80000000000001,0.10000000000000037,0.576114107175207,2.4238858928247957,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
9900.0,-99.00000000000007,1000.0,-0.5000000000000113,1000.0,-5.7215506804709175,1000.0,-24.278449319529106,1000.0,0.001,-5.0E-4,-0.001,0.001,9.900000000000007,0.050000000000001134,0.5721550680470918,2.4278449319529107,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-5.682022197655667,1000.0,-24.317977802344352,1000.0,0.001,-5.0E-4,-0.001,0.001,10.000000000000009,1.2923689896027213E-15,0.5682022197655667,2.4317977802344353,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10100.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-6.6417562660983025,1000.0,-23.358243733901716,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,0.6641756266098303,2.335824373390172,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10200.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-7.599872925405604,1000.0,-22.400127074594412,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,0.7599872925405604,2.2400127074594414,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10300.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-8.556239988102242,1000.0,-21.443760011897773,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,0.8556239988102242,2.1443760011897774,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10400.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-9.510708669140154,1000.0,-20.48929133085986,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,0.9510708669140154,2.048929133085986,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10500.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-10.463110729495066,1000.0,-19.536889270504943,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.0463110729495066,1.9536889270504945,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10600.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-11.413254986569411,1000.0,-18.586745013430598,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.1413254986569412,1.85867450134306,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10700.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-12.360923017530654,1000.0,-17.639076982469355,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.2360923017530654,1.7639076982469357,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10800.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-13.305863824142929,1000.0,-16.694136175857082,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.330586382414293,1.6694136175857082,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10900.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-14.247787147540425,1000.0,-15.752212852459586,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.4247787147540425,1.5752212852459586,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11000.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-15.186355008475998,1000.0,-14.813644991524013,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.5186355008475998,1.4813644991524013,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11100.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-16.12117088720577,1000.0,-13.878829112794238,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.6121170887205774,1.3878829112794238,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11200.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-17.051765723115075,1000.0,-12.948234276884932,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.7051765723115078,1.2948234276884933,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11300.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-17.977579569306524,1000.0,-12.022420430693485,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.7977579569306525,1.2022420430693486,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11400.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-18.897937220542598,1000.0,-11.10206277945741,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.88979372205426,1.1102062779457411,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11500.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-19.812015344457752,1000.0,-10.187984655542259,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,1.9812015344457752,1.018798465554226,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11600.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-20.71879742017699,1000.0,-9.281202579823017,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.0718797420176993,0.9281202579823018,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11700.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-21.617010845309117,1000.0,-8.38298915469089,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.161701084530912,0.838298915469089,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11800.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-22.505037430769942,1000.0,-7.494962569230066,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.2505037430769943,0.7494962569230066,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
11900.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-23.38078332866024,1000.0,-6.6192166713397755,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.338078332866024,0.6619216671339776,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12000.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-24.24148578593304,1000.0,-5.758514214066974,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.424148578593304,0.5758514214066974,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12100.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-25.083419552147436,1000.0,-4.916580447852577,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.508341955214744,0.4916580447852577,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12200.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-25.90144159945082,1000.0,-4.098558400549194,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.590144159945082,0.40985584005491943,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12300.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-26.688275390222962,1000.0,-3.3117246097770474,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.6688275390222964,0.33117246097770475,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12400.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-27.433391652765902,1000.0,-2.5666083472341064,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.7433391652765904,0.25666083472341067,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12500.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-28.12135643320492,1000.0,-1.878643566795091,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.812135643320492,0.1878643566795091,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12600.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-28.72990131117115,1000.0,-1.270098688828854,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.872990131117115,0.1270098688828854,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12700.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.229757577845838,1000.0,-0.7702424221541639,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.922975757784584,0.0770242422154164,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12800.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.592672423341632,1000.0,-0.4073275766583644,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.9592672423341635,0.04073275766583644,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
12900.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.8131835267987,1000.0,-0.18681647320130404,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.98131835267987,0.018681647320130404,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13000.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.92327590269875,1000.0,-0.07672409730125596,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.992327590269875,0.007672409730125596,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13100.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.970412569195627,1000.0,-0.029587430804377188,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.997041256919563,0.0029587430804377188,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13200.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.988912195616432,1000.0,-0.011087804383570344,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.9988912195616435,0.0011087804383570344,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13300.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.995892474757806,1000.0,-0.004107525242199684,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.9995892474757806,4.107525242199684E-4,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13400.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.99848502045617,1000.0,-0.001514979543833529,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.999848502045617,1.5149795438335292E-4,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13500.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.999442147319,1000.0,-5.578526809982794E-4,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.9999442147319004,5.578526809982795E-5,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13600.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.99979471577549,1000.0,-2.0528422450655118E-4,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.999979471577549,2.052842245065512E-5,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13700.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.999924483837514,1000.0,-7.55161624772363E-5,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.9999924483837517,7.5516162477236296E-6,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13800.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.999972227791186,1000.0,-2.7772208808642778E-5,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.9999972227791187,2.777220880864278E-6,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
13900.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.99998978560586,1000.0,-1.0214394132569383E-5,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.999998978560586,1.0214394132569383E-6,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14000.0,-100.00000000000009,1000.0,-1.2923689896027213E-14,1000.0,-29.9999962429296,1000.0,-3.75707038813777E-6,1000.0,0.0,0.0,0.0,0.0,10.000000000000009,1.2923689896027213E-15,2.9999996242929603,3.7570703881377703E-7,0.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.
